"","ind","sp","site","treatcode","warm","photo","chill","tleafm","lleafm","Height","DBH","stom_den","sla","wood_d","cn"
"1885","VIBCAS04_HF","VIBCAS","HF","CL2","15","12","chill2",0,0,2,NA,52.93424112,24.6566265060241,1.7,23.4121982891573
"1886","VIBCAS04_HF","VIBCAS","HF","CS0","15","08","chill0",0,0,2,NA,52.93424112,24.6566265060241,1.7,23.4121982891573
"1887","VIBCAS04_HF","VIBCAS","HF","CS1","15","08","chill1",0,0,2,NA,52.93424112,24.6566265060241,1.7,23.4121982891573
"1888","VIBCAS04_HF","VIBCAS","HF","CS2","15","08","chill2",0,0,2,NA,52.93424112,24.6566265060241,1.7,23.4121982891573
"1889","VIBCAS04_HF","VIBCAS","HF","WL0","20","12","chill0",0,0,2,NA,52.93424112,24.6566265060241,1.7,23.4121982891573
"1890","VIBCAS04_HF","VIBCAS","HF","WL1","20","12","chill1",0,0,2,NA,52.93424112,24.6566265060241,1.7,23.4121982891573
"1891","VIBCAS04_HF","VIBCAS","HF","WL2","20","12","chill2",0,NA,2,NA,52.93424112,24.6566265060241,1.7,23.4121982891573
"1892","VIBCAS04_HF","VIBCAS","HF","WS0","20","08","chill0",0,0,2,NA,52.93424112,24.6566265060241,1.7,23.4121982891573
"1893","VIBCAS04_HF","VIBCAS","HF","WS2","20","08","chill2",0,0,2,NA,52.93424112,24.6566265060241,1.7,23.4121982891573
"1894","VIBCAS04_HF","VIBCAS","HF","WS1","20","08","chill1",0,0,2,NA,52.93424112,24.6566265060241,1.7,23.4121982891573
"1907","VIBCAS05_SH","VIBCAS","SH","CL0","15","12","chill0",0,0,2,1.4,64.88713428,17.4212,1.88541666666667,28.4662124900151
"1908","VIBCAS05_SH","VIBCAS","SH","CL1","15","12","chill1",0,0,2,1.4,64.88713428,17.4212,1.88541666666667,28.4662124900151
"1909","VIBCAS05_SH","VIBCAS","SH","CL2","15","12","chill2",0,0,2,1.4,64.88713428,17.4212,1.88541666666667,28.4662124900151
"1910","VIBCAS05_SH","VIBCAS","SH","CS0","15","08","chill0",0,0,2,1.4,64.88713428,17.4212,1.88541666666667,28.4662124900151
"1911","VIBCAS05_SH","VIBCAS","SH","CS1","15","08","chill1",0,0,2,1.4,64.88713428,17.4212,1.88541666666667,28.4662124900151
"1912","VIBCAS05_SH","VIBCAS","SH","CS2","15","08","chill2",0,0,2,1.4,64.88713428,17.4212,1.88541666666667,28.4662124900151
"1913","VIBCAS05_SH","VIBCAS","SH","WL0","20","12","chill0",0,0,2,1.4,64.88713428,17.4212,1.88541666666667,28.4662124900151
"1914","VIBCAS05_SH","VIBCAS","SH","WL1","20","12","chill1",0,0,2,1.4,64.88713428,17.4212,1.88541666666667,28.4662124900151
"1915","VIBCAS05_SH","VIBCAS","SH","WL2","20","12","chill2",0,0,2,1.4,64.88713428,17.4212,1.88541666666667,28.4662124900151
"1916","VIBCAS05_SH","VIBCAS","SH","WS0","20","08","chill0",0,0,2,1.4,64.88713428,17.4212,1.88541666666667,28.4662124900151
"1917","VIBCAS05_SH","VIBCAS","SH","WS2","20","08","chill2",NA,0,2,1.4,64.88713428,17.4212,1.88541666666667,28.4662124900151
"1918","VIBCAS05_SH","VIBCAS","SH","WS1","20","08","chill1",0,0,2,1.4,64.88713428,17.4212,1.88541666666667,28.4662124900151
"1931","VIBCAS07_HF","VIBCAS","HF","CL0","15","12","chill0",0,0,2,NA,NA,19.0588461538462,2,27.2621353562567
"1932","VIBCAS07_HF","VIBCAS","HF","CL1","15","12","chill1",0,0,2,NA,NA,19.0588461538462,2,27.2621353562567
"1933","VIBCAS07_HF","VIBCAS","HF","CL2","15","12","chill2",0,0,2,NA,NA,19.0588461538462,2,27.2621353562567
"1934","VIBCAS07_HF","VIBCAS","HF","CS0","15","08","chill0",0,0,2,NA,NA,19.0588461538462,2,27.2621353562567
"1935","VIBCAS07_HF","VIBCAS","HF","CS1","15","08","chill1",0,0,2,NA,NA,19.0588461538462,2,27.2621353562567
"1936","VIBCAS07_HF","VIBCAS","HF","CS2","15","08","chill2",NA,NA,2,NA,NA,19.0588461538462,2,27.2621353562567
"1937","VIBCAS07_HF","VIBCAS","HF","WL0","20","12","chill0",0,0,2,NA,NA,19.0588461538462,2,27.2621353562567
"1938","VIBCAS07_HF","VIBCAS","HF","WL1","20","12","chill1",0,0,2,NA,NA,19.0588461538462,2,27.2621353562567
"1939","VIBCAS07_HF","VIBCAS","HF","WL2","20","12","chill2",0,0,2,NA,NA,19.0588461538462,2,27.2621353562567
"1940","VIBCAS07_HF","VIBCAS","HF","WS0","20","08","chill0",0,0,2,NA,NA,19.0588461538462,2,27.2621353562567
"1941","VIBCAS07_HF","VIBCAS","HF","WS2","20","08","chill2",NA,NA,2,NA,NA,19.0588461538462,2,27.2621353562567
"1942","VIBCAS07_HF","VIBCAS","HF","WS1","20","08","chill1",0,0,2,NA,NA,19.0588461538462,2,27.2621353562567
"1943","VIBCAS07_SH","VIBCAS","SH","CL0","15","12","chill0",0,0,1.6,0.5,99.03825758,14.1018579234973,1.88888888888889,29.1255903273737
"1944","VIBCAS07_SH","VIBCAS","SH","CL1","15","12","chill1",0,0,1.6,0.5,99.03825758,14.1018579234973,1.88888888888889,29.1255903273737
"1945","VIBCAS07_SH","VIBCAS","SH","CL2","15","12","chill2",0,NA,1.6,0.5,99.03825758,14.1018579234973,1.88888888888889,29.1255903273737
"1946","VIBCAS07_SH","VIBCAS","SH","CS0","15","08","chill0",0,0,1.6,0.5,99.03825758,14.1018579234973,1.88888888888889,29.1255903273737
"1947","VIBCAS07_SH","VIBCAS","SH","CS1","15","08","chill1",0,0,1.6,0.5,99.03825758,14.1018579234973,1.88888888888889,29.1255903273737
"1948","VIBCAS07_SH","VIBCAS","SH","CS2","15","08","chill2",0,0,1.6,0.5,99.03825758,14.1018579234973,1.88888888888889,29.1255903273737
"1949","VIBCAS07_SH","VIBCAS","SH","WL0","20","12","chill0",0,0,1.6,0.5,99.03825758,14.1018579234973,1.88888888888889,29.1255903273737
"1950","VIBCAS07_SH","VIBCAS","SH","WL1","20","12","chill1",0,0,1.6,0.5,99.03825758,14.1018579234973,1.88888888888889,29.1255903273737
"1951","VIBCAS07_SH","VIBCAS","SH","WL2","20","12","chill2",NA,0,1.6,0.5,99.03825758,14.1018579234973,1.88888888888889,29.1255903273737
"1952","VIBCAS07_SH","VIBCAS","SH","WS0","20","08","chill0",0,0,1.6,0.5,99.03825758,14.1018579234973,1.88888888888889,29.1255903273737
"1953","VIBCAS07_SH","VIBCAS","SH","WS2","20","08","chill2",0,0,1.6,0.5,99.03825758,14.1018579234973,1.88888888888889,29.1255903273737
"1954","VIBCAS07_SH","VIBCAS","SH","WS1","20","08","chill1",0,0,1.6,0.5,99.03825758,14.1018579234973,1.88888888888889,29.1255903273737
"1991","VIBLAN02_SH","VIBLAN","SH","CL0","15","12","chill0",0,0,1.5,1.2,64.88713428,29.6216666666667,2,20.7134167496996
"1992","VIBLAN02_SH","VIBLAN","SH","CL1","15","12","chill1",0,0,1.5,1.2,64.88713428,29.6216666666667,2,20.7134167496996
"1993","VIBLAN02_SH","VIBLAN","SH","CL2","15","12","chill2",0,NA,1.5,1.2,64.88713428,29.6216666666667,2,20.7134167496996
"1994","VIBLAN02_SH","VIBLAN","SH","CS0","15","08","chill0",0,0,1.5,1.2,64.88713428,29.6216666666667,2,20.7134167496996
"1995","VIBLAN02_SH","VIBLAN","SH","CS1","15","08","chill1",0,0,1.5,1.2,64.88713428,29.6216666666667,2,20.7134167496996
"1996","VIBLAN02_SH","VIBLAN","SH","CS2","15","08","chill2",0,0,1.5,1.2,64.88713428,29.6216666666667,2,20.7134167496996
"1997","VIBLAN02_SH","VIBLAN","SH","WL0","20","12","chill0",0,0,1.5,1.2,64.88713428,29.6216666666667,2,20.7134167496996
"1998","VIBLAN02_SH","VIBLAN","SH","WL1","20","12","chill1",0,0,1.5,1.2,64.88713428,29.6216666666667,2,20.7134167496996
"1999","VIBLAN02_SH","VIBLAN","SH","WL2","20","12","chill2",0,0,1.5,1.2,64.88713428,29.6216666666667,2,20.7134167496996
"2000","VIBLAN02_SH","VIBLAN","SH","WS0","20","08","chill0",0,0,1.5,1.2,64.88713428,29.6216666666667,2,20.7134167496996
"2001","VIBLAN02_SH","VIBLAN","SH","WS2","20","08","chill2",0,0,1.5,1.2,64.88713428,29.6216666666667,2,20.7134167496996
"2002","VIBLAN02_SH","VIBLAN","SH","WS1","20","08","chill1",0,0,1.5,1.2,64.88713428,29.6216666666667,2,20.7134167496996
"2003","VIBLAN03_HF","VIBLAN","HF","CL0","15","12","chill0",0,0,2.4,1.8,59.76446578,27.3123595505618,1.84981684981685,20.5045057733039
"2004","VIBLAN03_HF","VIBLAN","HF","CL1","15","12","chill1",0,0,2.4,1.8,59.76446578,27.3123595505618,1.84981684981685,20.5045057733039
"2005","VIBLAN03_HF","VIBLAN","HF","CL2","15","12","chill2",0,0,2.4,1.8,59.76446578,27.3123595505618,1.84981684981685,20.5045057733039
"2006","VIBLAN03_HF","VIBLAN","HF","CS0","15","08","chill0",0,0,2.4,1.8,59.76446578,27.3123595505618,1.84981684981685,20.5045057733039
"2007","VIBLAN03_HF","VIBLAN","HF","CS1","15","08","chill1",0,0,2.4,1.8,59.76446578,27.3123595505618,1.84981684981685,20.5045057733039
"2008","VIBLAN03_HF","VIBLAN","HF","CS2","15","08","chill2",0,0,2.4,1.8,59.76446578,27.3123595505618,1.84981684981685,20.5045057733039
"2009","VIBLAN03_HF","VIBLAN","HF","WL0","20","12","chill0",0,0,2.4,1.8,59.76446578,27.3123595505618,1.84981684981685,20.5045057733039
"2010","VIBLAN03_HF","VIBLAN","HF","WL1","20","12","chill1",0,0,2.4,1.8,59.76446578,27.3123595505618,1.84981684981685,20.5045057733039
"2011","VIBLAN03_HF","VIBLAN","HF","WL2","20","12","chill2",0,0,2.4,1.8,59.76446578,27.3123595505618,1.84981684981685,20.5045057733039
"2012","VIBLAN03_HF","VIBLAN","HF","WS0","20","08","chill0",0,0,2.4,1.8,59.76446578,27.3123595505618,1.84981684981685,20.5045057733039
"2013","VIBLAN03_HF","VIBLAN","HF","WS2","20","08","chill2",0,0,2.4,1.8,59.76446578,27.3123595505618,1.84981684981685,20.5045057733039
"2014","VIBLAN03_HF","VIBLAN","HF","WS1","20","08","chill1",0,0,2.4,1.8,59.76446578,27.3123595505618,1.84981684981685,20.5045057733039
"2039","VIBLAN05_SH","VIBLAN","SH","CL0","15","12","chill0",0,0,2,0.5,42.68890413,41.5398529411765,2.27272727272727,22.4063866369187
"2040","VIBLAN05_SH","VIBLAN","SH","CL1","15","12","chill1",0,0,2,0.5,42.68890413,41.5398529411765,2.27272727272727,22.4063866369187
"2041","VIBLAN05_SH","VIBLAN","SH","CL2","15","12","chill2",0,NA,2,0.5,42.68890413,41.5398529411765,2.27272727272727,22.4063866369187
"2042","VIBLAN05_SH","VIBLAN","SH","CS0","15","08","chill0",0,0,2,0.5,42.68890413,41.5398529411765,2.27272727272727,22.4063866369187
"2043","VIBLAN05_SH","VIBLAN","SH","CS1","15","08","chill1",0,0,2,0.5,42.68890413,41.5398529411765,2.27272727272727,22.4063866369187
"2044","VIBLAN05_SH","VIBLAN","SH","CS2","15","08","chill2",0,0,2,0.5,42.68890413,41.5398529411765,2.27272727272727,22.4063866369187
"2045","VIBLAN05_SH","VIBLAN","SH","WL0","20","12","chill0",0,0,2,0.5,42.68890413,41.5398529411765,2.27272727272727,22.4063866369187
"2046","VIBLAN05_SH","VIBLAN","SH","WL1","20","12","chill1",0,0,2,0.5,42.68890413,41.5398529411765,2.27272727272727,22.4063866369187
"2047","VIBLAN05_SH","VIBLAN","SH","WL2","20","12","chill2",0,NA,2,0.5,42.68890413,41.5398529411765,2.27272727272727,22.4063866369187
"2048","VIBLAN05_SH","VIBLAN","SH","WS0","20","08","chill0",0,0,2,0.5,42.68890413,41.5398529411765,2.27272727272727,22.4063866369187
"2049","VIBLAN05_SH","VIBLAN","SH","WS2","20","08","chill2",0,0,2,0.5,42.68890413,41.5398529411765,2.27272727272727,22.4063866369187
"2050","VIBLAN05_SH","VIBLAN","SH","WS1","20","08","chill1",0,0,2,0.5,42.68890413,41.5398529411765,2.27272727272727,22.4063866369187
"2063","VIBLAN07_SH","VIBLAN","SH","CL0","15","12","chill0",0,0,1.5,0.5,104.1609261,29.2326315789474,2.25,24.0724915921743
"2064","VIBLAN07_SH","VIBLAN","SH","CL1","15","12","chill1",0,0,1.5,0.5,104.1609261,29.2326315789474,2.25,24.0724915921743
"2065","VIBLAN07_SH","VIBLAN","SH","CL2","15","12","chill2",NA,NA,1.5,0.5,104.1609261,29.2326315789474,2.25,24.0724915921743
"2066","VIBLAN07_SH","VIBLAN","SH","CS0","15","08","chill0",0,0,1.5,0.5,104.1609261,29.2326315789474,2.25,24.0724915921743
"2067","VIBLAN07_SH","VIBLAN","SH","CS1","15","08","chill1",0,0,1.5,0.5,104.1609261,29.2326315789474,2.25,24.0724915921743
"2068","VIBLAN07_SH","VIBLAN","SH","CS2","15","08","chill2",0,0,1.5,0.5,104.1609261,29.2326315789474,2.25,24.0724915921743
"2069","VIBLAN07_SH","VIBLAN","SH","WL0","20","12","chill0",0,0,1.5,0.5,104.1609261,29.2326315789474,2.25,24.0724915921743
"2070","VIBLAN07_SH","VIBLAN","SH","WL1","20","12","chill1",0,0,1.5,0.5,104.1609261,29.2326315789474,2.25,24.0724915921743
"2071","VIBLAN07_SH","VIBLAN","SH","WL2","20","12","chill2",NA,NA,1.5,0.5,104.1609261,29.2326315789474,2.25,24.0724915921743
"2072","VIBLAN07_SH","VIBLAN","SH","WS0","20","08","chill0",0,0,1.5,0.5,104.1609261,29.2326315789474,2.25,24.0724915921743
"2073","VIBLAN07_SH","VIBLAN","SH","WS2","20","08","chill2",NA,NA,1.5,0.5,104.1609261,29.2326315789474,2.25,24.0724915921743
"2074","VIBLAN07_SH","VIBLAN","SH","WS1","20","08","chill1",0,0,1.5,0.5,104.1609261,29.2326315789474,2.25,24.0724915921743
"2099","VIBLAN10_HF","VIBLAN","HF","CL0","15","12","chill0",0,0,NA,NA,51.22668496,35.5516260162602,1.58695652173913,24.904656067685
"2100","VIBLAN10_HF","VIBLAN","HF","CL1","15","12","chill1",0,0,NA,NA,51.22668496,35.5516260162602,1.58695652173913,24.904656067685
"2101","VIBLAN10_HF","VIBLAN","HF","CL2","15","12","chill2",0,NA,NA,NA,51.22668496,35.5516260162602,1.58695652173913,24.904656067685
"2102","VIBLAN10_HF","VIBLAN","HF","CS0","15","08","chill0",0,0,NA,NA,51.22668496,35.5516260162602,1.58695652173913,24.904656067685
"2103","VIBLAN10_HF","VIBLAN","HF","CS1","15","08","chill1",0,0,NA,NA,51.22668496,35.5516260162602,1.58695652173913,24.904656067685
"2104","VIBLAN10_HF","VIBLAN","HF","CS2","15","08","chill2",NA,NA,NA,NA,51.22668496,35.5516260162602,1.58695652173913,24.904656067685
"2105","VIBLAN10_HF","VIBLAN","HF","WL0","20","12","chill0",0,0,NA,NA,51.22668496,35.5516260162602,1.58695652173913,24.904656067685
"2106","VIBLAN10_HF","VIBLAN","HF","WL1","20","12","chill1",0,0,NA,NA,51.22668496,35.5516260162602,1.58695652173913,24.904656067685
"2107","VIBLAN10_HF","VIBLAN","HF","WL2","20","12","chill2",0,0,NA,NA,51.22668496,35.5516260162602,1.58695652173913,24.904656067685
"2108","VIBLAN10_HF","VIBLAN","HF","WS0","20","08","chill0",0,0,NA,NA,51.22668496,35.5516260162602,1.58695652173913,24.904656067685
"2109","VIBLAN10_HF","VIBLAN","HF","WS2","20","08","chill2",0,0,NA,NA,51.22668496,35.5516260162602,1.58695652173913,24.904656067685
"2110","VIBLAN10_HF","VIBLAN","HF","WS1","20","08","chill1",0,0,NA,NA,51.22668496,35.5516260162602,1.58695652173913,24.904656067685
"2123","VIBLAN12_HF","VIBLAN","HF","CL0","15","12","chill0",0,0,1.55,NA,NA,28.8448076923077,2,19.8426715715245
"2124","VIBLAN12_HF","VIBLAN","HF","CL1","15","12","chill1",0,0,1.55,NA,NA,28.8448076923077,2,19.8426715715245
"2125","VIBLAN12_HF","VIBLAN","HF","CL2","15","12","chill2",NA,NA,1.55,NA,NA,28.8448076923077,2,19.8426715715245
"2126","VIBLAN12_HF","VIBLAN","HF","CS0","15","08","chill0",0,0,1.55,NA,NA,28.8448076923077,2,19.8426715715245
"2127","VIBLAN12_HF","VIBLAN","HF","CS1","15","08","chill1",0,NA,1.55,NA,NA,28.8448076923077,2,19.8426715715245
"2128","VIBLAN12_HF","VIBLAN","HF","CS2","15","08","chill2",NA,NA,1.55,NA,NA,28.8448076923077,2,19.8426715715245
"2129","VIBLAN12_HF","VIBLAN","HF","WL0","20","12","chill0",0,0,1.55,NA,NA,28.8448076923077,2,19.8426715715245
"2130","VIBLAN12_HF","VIBLAN","HF","WL1","20","12","chill1",0,0,1.55,NA,NA,28.8448076923077,2,19.8426715715245
"2131","VIBLAN12_HF","VIBLAN","HF","WL2","20","12","chill2",NA,NA,1.55,NA,NA,28.8448076923077,2,19.8426715715245
"2132","VIBLAN12_HF","VIBLAN","HF","WS0","20","08","chill0",0,0,1.55,NA,NA,28.8448076923077,2,19.8426715715245
"2133","VIBLAN12_HF","VIBLAN","HF","WS2","20","08","chill2",NA,NA,1.55,NA,NA,28.8448076923077,2,19.8426715715245
"2134","VIBLAN12_HF","VIBLAN","HF","WS1","20","08","chill1",0,0,1.55,NA,NA,28.8448076923077,2,19.8426715715245
