site,species,indiv.no,date.x,stem.wt,dist.top,dist.btm,ht,dbh,dbh2,dbh3,date.y,collected.by,leaf.no,area,
mp,rosaci,8,23-Jun,NA,NA,NA,113.1,1.228,NA,NA,23-Jun,my,3,24.363,
mp,rosaci,8,23-Jun,NA,NA,NA,113.1,1.228,NA,NA,23-Jun,my,4,28.342,
mp,rosaci,8,23-Jun,NA,NA,NA,113.1,1.228,NA,NA,23-Jun,my,5,26.25,
mp,rosaci,9,23-Jun,NA,NA,NA,129.4,0.915,NA,NA,23-Jun,my,1,27.997,
mp,rosaci,9,23-Jun,NA,NA,NA,129.4,0.915,NA,NA,23-Jun,my,2,22.881,
mp,rosaci,9,23-Jun,NA,NA,NA,129.4,0.915,NA,NA,23-Jun,my,3,32.406,
mp,rosaci,9,23-Jun,NA,NA,NA,129.4,0.915,NA,NA,23-Jun,my,4,21.923,
mp,rosaci,9,23-Jun,NA,NA,NA,129.4,0.915,NA,NA,23-Jun,my,5,17.289,
mp,rosaci,10,25-Jun,NA,NA,NA,186.6,11.2,NA,NA,25-Jun-19,my,1,32.558,
mp,rosaci,10,25-Jun,NA,NA,NA,186.6,11.2,NA,NA,25-Jun-19,my,2,25.655,
mp,rosaci,10,25-Jun,NA,NA,NA,186.6,11.2,NA,NA,25-Jun-19,my,3,20.142,
mp,rosaci,10,25-Jun,NA,NA,NA,186.6,11.2,NA,NA,25-Jun-19,my,4,22.688,
mp,rosaci,10,25-Jun,NA,NA,NA,186.6,11.2,NA,NA,25-Jun-19,my,5,23.151,
mp,rosgym,1,22-Jun,NA,NA,NA,147.4,0.754,NA,NA,22-Jun-19,slh,1,23.086,
mp,rosgym,1,22-Jun,NA,NA,NA,147.4,0.754,NA,NA,22-Jun-19,slh,2,17.391,
mp,rosgym,1,22-Jun,NA,NA,NA,147.4,0.754,NA,NA,22-Jun-19,slh,3,28.16,
mp,rosgym,1,22-Jun,NA,NA,NA,147.4,0.754,NA,NA,22-Jun-19,slh,4,18.803,
mp,rosgym,1,22-Jun,NA,NA,NA,147.4,0.754,NA,NA,22-Jun-19,slh,5,19.094,
mp,rosgym,4,26-Jun,NA,NA,NA,110.6,0.694,NA,NA,26-Jun-19,my,1,45.184,
mp,rosgym,4,26-Jun,NA,NA,NA,110.6,0.694,NA,NA,26-Jun-19,my,2,45.307,
mp,rosgym,4,26-Jun,NA,NA,NA,110.6,0.694,NA,NA,26-Jun-19,my,3,29.743,
mp,rosgym,4,26-Jun,NA,NA,NA,110.6,0.694,NA,NA,26-Jun-19,my,4,27.874,
mp,rosgym,4,26-Jun,NA,NA,NA,110.6,0.694,NA,NA,26-Jun-19,my,5,34.994,
mp,rosgym,5,26-Jun,NA,NA,NA,106.4,0.601,NA,NA,26-Jun-19,my,1,29.372,
mp,rosgym,5,26-Jun,NA,NA,NA,106.4,0.601,NA,NA,26-Jun-19,my,2,13.317,
mp,rosgym,5,26-Jun,NA,NA,NA,106.4,0.601,NA,NA,26-Jun-19,my,3,32.166,
mp,rosgym,5,26-Jun,NA,NA,NA,106.4,0.601,NA,NA,26-Jun-19,my,4,31.517,
mp,rosgym,5,26-Jun,NA,NA,NA,106.4,0.601,NA,NA,26-Jun-19,my,5,27.516,
mp,rosgym,6,26-Jun,NA,NA,NA,145.3,9.7,NA,NA,26-Jun-19,my,1,15.295,
mp,rosgym,6,26-Jun,NA,NA,NA,145.3,9.7,NA,NA,26-Jun-19,my,2,26.028,
mp,rosgym,6,26-Jun,NA,NA,NA,145.3,9.7,NA,NA,26-Jun-19,my,3,18.334,
mp,rosgym,6,26-Jun,NA,NA,NA,145.3,9.7,NA,NA,26-Jun-19,my,4,24.567,
mp,rosgym,6,26-Jun,NA,NA,NA,145.3,9.7,NA,NA,26-Jun-19,my,5,28.724,
mp,rosgym,7,26-Jun,NA,NA,NA,170.6,0.718,0.759,0.565,26-Jun-19,my,1,NA,
mp,rosgym,7,26-Jun,NA,NA,NA,170.6,0.718,0.759,0.565,26-Jun-19,my,2,NA,
mp,rosgym,7,26-Jun,NA,NA,NA,170.6,0.718,0.759,0.565,26-Jun-19,my,3,NA,
mp,rosgym,7,26-Jun,NA,NA,NA,170.6,0.718,0.759,0.565,26-Jun-19,my,4,NA,
mp,rosgym,7,26-Jun,NA,NA,NA,170.6,0.718,0.759,0.565,26-Jun-19,my,5,NA,
mp,rosgym,8,26-Jun,NA,NA,NA,158,0.783,NA,NA,26-Jun-19,my,1,18.708,
mp,rosgym,8,26-Jun,NA,NA,NA,158,0.783,NA,NA,26-Jun-19,my,2,17.785,
mp,rosgym,8,26-Jun,NA,NA,NA,158,0.783,NA,NA,26-Jun-19,my,3,33.132,
mp,rosgym,8,26-Jun,NA,NA,NA,158,0.783,NA,NA,26-Jun-19,my,4,26.092,
mp,rosgym,8,26-Jun,NA,NA,NA,158,0.783,NA,NA,26-Jun-19,my,5,14.461,
mp,rosgym,9,26-Jun,NA,NA,NA,129.8,0.603,NA,NA,26-Jun-19,my,1,33.206,
mp,rosgym,9,26-Jun,NA,NA,NA,129.8,0.603,NA,NA,26-Jun-19,my,2,28.521,
mp,rosgym,9,26-Jun,NA,NA,NA,129.8,0.603,NA,NA,26-Jun-19,my,3,41.251,
mp,rosgym,9,26-Jun,NA,NA,NA,129.8,0.603,NA,NA,26-Jun-19,my,4,33.654,
mp,rosgym,9,26-Jun,NA,NA,NA,129.8,0.603,NA,NA,26-Jun-19,my,5,36.865,
mp,rubpar,3,23-Jun,NA,NA,NA,60.7,0.474,NA,NA,23-Jun,my,1,NA,
mp,rubpar,3,23-Jun,NA,NA,NA,60.7,0.474,NA,NA,23-Jun,my,2,201.28,
mp,rubpar,3,23-Jun,NA,NA,NA,60.7,0.474,NA,NA,23-Jun,my,3,93.358,
mp,rubpar,3,23-Jun,NA,NA,NA,60.7,0.474,NA,NA,23-Jun,my,4,218.711,
mp,rubpar,3,23-Jun,NA,NA,NA,60.7,0.474,NA,NA,23-Jun,my,5,234.255,
mp,rubpar,6,26-Jun,NA,NA,NA,168.7,1.374,NA,NA,26-Jun-19,my,1,69.898,
mp,rubpar,6,26-Jun,NA,NA,NA,168.7,1.374,NA,NA,26-Jun-19,my,2,27.171,
mp,rubpar,6,26-Jun,NA,NA,NA,168.7,1.374,NA,NA,26-Jun-19,my,3,64.286,
mp,rubpar,6,26-Jun,NA,NA,NA,168.7,1.374,NA,NA,26-Jun-19,my,4,66.34,
mp,rubpar,6,26-Jun,NA,NA,NA,168.7,1.374,NA,NA,26-Jun-19,my,5,53.881,
mp,rubpar,7,22-Jun,NA,NA,NA,68.9,0.572,NA,NA,26-Jun-19,my,1,136.334,
mp,rubpar,7,26-Jun,NA,NA,NA,121.8,0.818,NA,NA,26-Jun-19,my,1,136.334,
mp,rubpar,7,22-Jun,NA,NA,NA,68.9,0.572,NA,NA,26-Jun-19,my,2,73.885,
mp,rubpar,7,26-Jun,NA,NA,NA,121.8,0.818,NA,NA,26-Jun-19,my,2,73.885,
mp,rubpar,7,22-Jun,NA,NA,NA,68.9,0.572,NA,NA,26-Jun-19,my,3,129.985,
mp,rubpar,7,26-Jun,NA,NA,NA,121.8,0.818,NA,NA,26-Jun-19,my,3,129.985,
mp,rubpar,7,22-Jun,NA,NA,NA,68.9,0.572,NA,NA,26-Jun-19,my,4,214.08,
mp,rubpar,7,26-Jun,NA,NA,NA,121.8,0.818,NA,NA,26-Jun-19,my,4,214.08,
mp,rubpar,7,22-Jun,NA,NA,NA,68.9,0.572,NA,NA,26-Jun-19,my,5,218.673,
mp,rubpar,7,26-Jun,NA,NA,NA,121.8,0.818,NA,NA,26-Jun-19,my,5,218.673,
mp,rubpar,8,26-Jun,NA,NA,NA,94.7,0.572,NA,NA,26-Jun-19,my,1,114.369,
mp,rubpar,8,26-Jun,NA,NA,NA,94.7,0.572,NA,NA,26-Jun-19,my,2,97.257,
mp,rubpar,8,26-Jun,NA,NA,NA,94.7,0.572,NA,NA,26-Jun-19,my,3,187.012,
mp,rubpar,8,26-Jun,NA,NA,NA,94.7,0.572,NA,NA,26-Jun-19,my,4,57.822,
mp,rubpar,8,26-Jun,NA,NA,NA,94.7,0.572,NA,NA,26-Jun-19,my,5,83.796,
mp,rubspe,1,26-Jun,NA,NA,NA,137.1,0.875,NA,NA,26-Jun-19,my,1,88.946,
mp,rubspe,1,26-Jun,NA,NA,NA,137.1,0.875,NA,NA,26-Jun-19,my,2,53.247,
mp,rubspe,1,26-Jun,NA,NA,NA,137.1,0.875,NA,NA,26-Jun-19,my,3,95.047,
mp,rubspe,1,26-Jun,NA,NA,NA,137.1,0.875,NA,NA,26-Jun-19,my,4,43.875,
mp,rubspe,1,26-Jun,NA,NA,NA,137.1,0.875,NA,NA,26-Jun-19,my,5,119.406,
mp,rubspe,9,26-Jun,NA,NA,NA,120.1,0.805,NA,NA,26-Jun-19,my,1,52.964,
mp,rubspe,9,26-Jun,NA,NA,NA,120.1,0.805,NA,NA,26-Jun-19,my,2,117.998,
mp,rubspe,9,26-Jun,NA,NA,NA,120.1,0.805,NA,NA,26-Jun-19,my,3,45.999,
mp,rubspe,9,26-Jun,NA,NA,NA,120.1,0.805,NA,NA,26-Jun-19,my,4,31.559,
mp,rubspe,9,26-Jun,NA,NA,NA,120.1,0.805,NA,NA,26-Jun-19,my,5,41.074,
mp,rubspe,10,26-Jun,NA,NA,NA,179.9,1.128,NA,NA,26-Jun-19,my,1,139.169,
mp,rubspe,10,26-Jun,NA,NA,NA,179.9,1.128,NA,NA,26-Jun-19,my,2,138.509,
mp,rubspe,10,26-Jun,NA,NA,NA,179.9,1.128,NA,NA,26-Jun-19,my,3,57.317,
mp,rubspe,10,26-Jun,NA,NA,NA,179.9,1.128,NA,NA,26-Jun-19,my,4,120.865,
mp,rubspe,10,26-Jun,NA,NA,NA,179.9,1.128,NA,NA,26-Jun-19,my,5,157.419,
mp,rubspe,11,26-Jun,NA,NA,NA,106.4,0.579,NA,NA,26-Jun-19,my,1,103.666,
mp,rubspe,11,26-Jun,NA,NA,NA,106.4,0.579,NA,NA,26-Jun-19,my,2,144.043,
mp,rubspe,11,26-Jun,NA,NA,NA,106.4,0.579,NA,NA,26-Jun-19,my,3,126.987,
mp,rubspe,11,26-Jun,NA,NA,NA,106.4,0.579,NA,NA,26-Jun-19,my,4,127.131,
mp,rubspe,11,26-Jun,NA,NA,NA,106.4,0.579,NA,NA,26-Jun-19,my,5,134.011,
mp,rubspe,12,26-Jun,NA,NA,NA,200.2,1.226,NA,NA,26-Jun-19,my,1,46.174,
mp,rubspe,12,26-Jun,NA,NA,NA,200.2,1.226,NA,NA,26-Jun-19,my,2,49.368,
mp,rubspe,12,26-Jun,NA,NA,NA,200.2,1.226,NA,NA,26-Jun-19,my,3,55.638,
mp,rubspe,12,26-Jun,NA,NA,NA,200.2,1.226,NA,NA,26-Jun-19,my,4,50.94,
mp,rubspe,12,26-Jun,NA,NA,NA,200.2,1.226,NA,NA,26-Jun-19,my,5,42.26,
mp,rubspe,13,26-Jun,NA,NA,NA,153,0.877,NA,NA,26-Jun-19,my,1,91.748,
mp,rubspe,13,26-Jun,NA,NA,NA,153,0.877,NA,NA,26-Jun-19,my,2,110.411,
mp,rubspe,13,26-Jun,NA,NA,NA,153,0.877,NA,NA,26-Jun-19,my,3,105.913,
mp,rubspe,13,26-Jun,NA,NA,NA,153,0.877,NA,NA,26-Jun-19,my,4,77.327,
mp,rubspe,13,26-Jun,NA,NA,NA,153,0.877,NA,NA,26-Jun-19,my,5,51.497,
mp,rubspe,14,26-Jun,NA,NA,NA,190.2,1.313,1.418,NA,26-Jun-19,my,1,97.42,
mp,rubspe,14,26-Jun,NA,NA,NA,190.2,1.313,1.418,NA,26-Jun-19,my,2,111.28,
mp,rubspe,14,26-Jun,NA,NA,NA,190.2,1.313,1.418,NA,26-Jun-19,my,3,84.96,
mp,rubspe,14,26-Jun,NA,NA,NA,190.2,1.313,1.418,NA,26-Jun-19,my,4,57.089,
mp,rubspe,14,26-Jun,NA,NA,NA,190.2,1.313,1.418,NA,26-Jun-19,my,5,133.191,
mp,samrac,3,26-Jun,NA,NA,NA,310,2.866,NA,NA,26-Jun-19,my,1,234.239,
mp,samrac,3,26-Jun,NA,NA,NA,310,2.866,NA,NA,26-Jun-19,my,2,172.812,
mp,samrac,3,26-Jun,NA,NA,NA,310,2.866,NA,NA,26-Jun-19,my,3,169.879,
mp,samrac,3,26-Jun,NA,NA,NA,310,2.866,NA,NA,26-Jun-19,my,4,161.704,
mp,samrac,3,26-Jun,NA,NA,NA,310,2.866,NA,NA,26-Jun-19,my,5,209.216,
mp,samrac,4,26-Jun,NA,NA,NA,441,2.597,NA,NA,26-Jun-19,my,1,207.369,
mp,samrac,4,26-Jun,NA,NA,NA,441,2.597,NA,NA,26-Jun-19,my,2,191.964,
mp,samrac,4,26-Jun,NA,NA,NA,441,2.597,NA,NA,26-Jun-19,my,3,300.118,
mp,samrac,4,26-Jun,NA,NA,NA,441,2.597,NA,NA,26-Jun-19,my,4,209.216,
mp,samrac,4,26-Jun,NA,NA,NA,441,2.597,NA,NA,26-Jun-19,my,5,172.178,
mp,samrac,5,26-Jun,NA,NA,NA,525.3,8.2,6.3,NA,26-Jun-19,my,1,NA,
mp,samrac,5,26-Jun,NA,NA,NA,525.3,8.2,6.3,NA,26-Jun-19,my,2,NA,
mp,samrac,5,26-Jun,NA,NA,NA,525.3,8.2,6.3,NA,26-Jun-19,my,3,NA,
mp,samrac,5,26-Jun,NA,NA,NA,525.3,8.2,6.3,NA,26-Jun-19,my,4,NA,
mp,samrac,5,26-Jun,NA,NA,NA,525.3,8.2,6.3,NA,26-Jun-19,my,5,NA,
mp,samrac,6,25-Jun,NA,NA,NA,111.1,1.027,1.68,1.695,25-Jun-19,my,1,107.504,
mp,samrac,6,25-Jun,NA,NA,NA,111.1,1.027,1.68,1.695,25-Jun-19,my,2,145.719,
mp,samrac,6,25-Jun,NA,NA,NA,111.1,1.027,1.68,1.695,25-Jun-19,my,3,87.247,
mp,samrac,6,25-Jun,NA,NA,NA,111.1,1.027,1.68,1.695,25-Jun-19,my,4,125.469,
mp,samrac,6,25-Jun,NA,NA,NA,111.1,1.027,1.68,1.695,25-Jun-19,my,5,146.552,
mp,samrac,8,26-Jun,NA,NA,NA,264,1.45,0.942,0.554,26-Jun-19,my,1,309.672,
mp,samrac,8,26-Jun,NA,NA,NA,264,1.45,0.942,0.554,26-Jun-19,my,2,231.706,
mp,samrac,8,26-Jun,NA,NA,NA,264,1.45,0.942,0.554,26-Jun-19,my,3,247.528,
mp,samrac,8,26-Jun,NA,NA,NA,264,1.45,0.942,0.554,26-Jun-19,my,4,145.199,
mp,samrac,8,26-Jun,NA,NA,NA,264,1.45,0.942,0.554,26-Jun-19,my,5,207.203,
mp,samrac,9,26-Jun,NA,NA,NA,286.7,2.349,NA,NA,26-Jun-19,my,1,117.837,
mp,samrac,9,26-Jun,NA,NA,NA,286.7,2.349,NA,NA,26-Jun-19,my,2,120.323,
mp,samrac,9,26-Jun,NA,NA,NA,286.7,2.349,NA,NA,26-Jun-19,my,3,244.453,
mp,samrac,9,26-Jun,NA,NA,NA,286.7,2.349,NA,NA,26-Jun-19,my,4,209.7,
mp,samrac,9,26-Jun,NA,NA,NA,286.7,2.349,NA,NA,26-Jun-19,my,5,194.107,
mp,samrac,10,26-Jun,NA,NA,NA,332.2,1.625,1.63,2.083,26-Jun-19,my,1,227.66,
mp,samrac,10,26-Jun,NA,NA,NA,332.2,1.625,1.63,2.083,26-Jun-19,my,2,164.209,
mp,samrac,10,26-Jun,NA,NA,NA,332.2,1.625,1.63,2.083,26-Jun-19,my,3,232.76,
mp,samrac,10,26-Jun,NA,NA,NA,332.2,1.625,1.63,2.083,26-Jun-19,my,4,317.259,
mp,samrac,10,26-Jun,NA,NA,NA,332.2,1.625,1.63,2.083,26-Jun-19,my,5,316.457,
mp,samrac,11,26-Jun,NA,NA,NA,384.1,1.993,1.6,1.597,26-Jun-19,my,1,251.75,
mp,samrac,11,26-Jun,NA,NA,NA,384.1,1.993,1.6,1.597,26-Jun-19,my,2,448.805,
mp,samrac,11,26-Jun,NA,NA,NA,384.1,1.993,1.6,1.597,26-Jun-19,my,3,470.652,
mp,samrac,11,26-Jun,NA,NA,NA,384.1,1.993,1.6,1.597,26-Jun-19,my,4,409.451,
mp,samrac,11,26-Jun,NA,NA,NA,384.1,1.993,1.6,1.597,26-Jun-19,my,5,277.202,
mp,shecan,6,23-Jun,NA,NA,NA,150.3,1.374,1.122,1.033,23-Jun,my,1,10.558,
mp,shecan,6,23-Jun,NA,NA,NA,150.3,1.374,1.122,1.033,23-Jun,my,2,10.154,
mp,shecan,6,23-Jun,NA,NA,NA,150.3,1.374,1.122,1.033,23-Jun,my,3,9.862,
mp,shecan,6,23-Jun,NA,NA,NA,150.3,1.374,1.122,1.033,23-Jun,my,4,7.378,
mp,shecan,6,23-Jun,NA,NA,NA,150.3,1.374,1.122,1.033,23-Jun,my,5,7.319,
mp,shecan,8,25-Jun,NA,NA,NA,80,1.923,NA,NA,25-Jun-19,my,1,11.59,
mp,shecan,8,25-Jun,NA,NA,NA,80,1.923,NA,NA,25-Jun-19,my,2,11.445,
mp,shecan,8,25-Jun,NA,NA,NA,80,1.923,NA,NA,25-Jun-19,my,3,6.42,
mp,shecan,8,25-Jun,NA,NA,NA,80,1.923,NA,NA,25-Jun-19,my,4,21.124,
mp,shecan,8,25-Jun,NA,NA,NA,80,1.923,NA,NA,25-Jun-19,my,5,15.392,
mp,shecan,9,25-Jun,NA,NA,NA,138.2,1.958,NA,NA,25-Jun-19,my,1,13.361,
mp,shecan,9,25-Jun,NA,NA,NA,138.2,1.958,NA,NA,25-Jun-19,my,2,16.171,
mp,shecan,9,25-Jun,NA,NA,NA,138.2,1.958,NA,NA,25-Jun-19,my,3,9.164,
mp,shecan,9,25-Jun,NA,NA,NA,138.2,1.958,NA,NA,25-Jun-19,my,4,15.635,
mp,shecan,9,25-Jun,NA,NA,NA,138.2,1.958,NA,NA,25-Jun-19,my,5,13.254,
mp,shecan,11,26-Jun,NA,NA,NA,139,0.977,0.944,0.443,26-Jun-19,my,1,19.779,
mp,shecan,11,26-Jun,NA,NA,NA,139,0.977,0.944,0.443,26-Jun-19,my,2,18.021,
mp,shecan,11,26-Jun,NA,NA,NA,139,0.977,0.944,0.443,26-Jun-19,my,3,25.982,
mp,shecan,11,26-Jun,NA,NA,NA,139,0.977,0.944,0.443,26-Jun-19,my,4,12.426,
mp,shecan,11,26-Jun,NA,NA,NA,139,0.977,0.944,0.443,26-Jun-19,my,5,8.848,
mp,sorsco,1,23-Jun,NA,NA,NA,195.4,2.027,1.705,1.72,23-Jun,my,1,53.58,
mp,sorsco,1,23-Jun,NA,NA,NA,195.4,2.027,1.705,1.72,23-Jun,my,2,69.525,
mp,sorsco,1,23-Jun,NA,NA,NA,195.4,2.027,1.705,1.72,23-Jun,my,3,66.95,
mp,sorsco,1,23-Jun,NA,NA,NA,195.4,2.027,1.705,1.72,23-Jun,my,4,58.123,
mp,sorsco,1,23-Jun,NA,NA,NA,195.4,2.027,1.705,1.72,23-Jun,my,5,88.004,
mp,sorsco,3,25-Jun,NA,NA,NA,123.2,2.04,1.33,1.297,25-Jun-19,my,1,34.297,
mp,sorsco,3,25-Jun,NA,NA,NA,123.2,2.04,1.33,1.297,25-Jun-19,my,2,42.339,
mp,sorsco,3,25-Jun,NA,NA,NA,123.2,2.04,1.33,1.297,25-Jun-19,my,3,44.849,
mp,sorsco,3,25-Jun,NA,NA,NA,123.2,2.04,1.33,1.297,25-Jun-19,my,4,49.626,
mp,sorsco,3,25-Jun,NA,NA,NA,123.2,2.04,1.33,1.297,25-Jun-19,my,5,34.265,
mp,sorsco,4,25-Jun,NA,NA,NA,190.8,2.062,NA,NA,25-Jun-19,my,1,74.676,
mp,sorsco,4,25-Jun,NA,NA,NA,190.8,2.062,NA,NA,25-Jun-19,my,2,53.651,
mp,sorsco,4,25-Jun,NA,NA,NA,190.8,2.062,NA,NA,25-Jun-19,my,3,113.725,
mp,sorsco,4,25-Jun,NA,NA,NA,190.8,2.062,NA,NA,25-Jun-19,my,4,126.327,
mp,sorsco,4,25-Jun,NA,NA,NA,190.8,2.062,NA,NA,25-Jun-19,my,5,117.081,
mp,sorsco,8,26-Jun,NA,NA,NA,325.6,2,2.9,NA,26-Jun-19,my,1,62.77,
mp,sorsco,8,26-Jun,NA,NA,NA,325.6,2,2.9,NA,26-Jun-19,my,2,133.05,
mp,sorsco,8,26-Jun,NA,NA,NA,325.6,2,2.9,NA,26-Jun-19,my,3,52.063,
mp,sorsco,8,26-Jun,NA,NA,NA,325.6,2,2.9,NA,26-Jun-19,my,4,132.626,
mp,sorsco,8,26-Jun,NA,NA,NA,325.6,2,2.9,NA,26-Jun-19,my,5,147.127,
mp,sorsco,10,26-Jun,NA,NA,NA,256.8,3.132,3.178,2.553,26-Jun-19,my,1,78.916,
mp,sorsco,10,26-Jun,NA,NA,NA,256.8,3.132,3.178,2.553,26-Jun-19,my,2,115.589,
mp,sorsco,10,26-Jun,NA,NA,NA,256.8,3.132,3.178,2.553,26-Jun-19,my,3,114.495,
mp,sorsco,10,26-Jun,NA,NA,NA,256.8,3.132,3.178,2.553,26-Jun-19,my,4,78.093,
mp,sorsco,10,26-Jun,NA,NA,NA,256.8,3.132,3.178,2.553,26-Jun-19,my,5,81.019,
mp,sorsco,12,25-Jun,NA,NA,NA,255,2.635,3.419,2.95,26-Jun-19,my,1,70.848,
mp,sorsco,12,26-Jun,NA,NA,NA,401.1,3,2.1,NA,26-Jun-19,my,1,70.848,
mp,sorsco,12,25-Jun,NA,NA,NA,255,2.635,3.419,2.95,26-Jun-19,my,2,91.656,
mp,sorsco,12,26-Jun,NA,NA,NA,401.1,3,2.1,NA,26-Jun-19,my,2,91.656,
mp,sorsco,12,25-Jun,NA,NA,NA,255,2.635,3.419,2.95,26-Jun-19,my,3,119.169,
mp,sorsco,12,26-Jun,NA,NA,NA,401.1,3,2.1,NA,26-Jun-19,my,3,119.169,
mp,sorsco,12,25-Jun,NA,NA,NA,255,2.635,3.419,2.95,26-Jun-19,my,4,64.258,
mp,sorsco,12,26-Jun,NA,NA,NA,401.1,3,2.1,NA,26-Jun-19,my,4,64.258,
mp,sorsco,12,25-Jun,NA,NA,NA,255,2.635,3.419,2.95,26-Jun-19,my,5,108.841,
mp,sorsco,12,26-Jun,NA,NA,NA,401.1,3,2.1,NA,26-Jun-19,my,5,108.841,
mp,sorsco,13,26-Jun,NA,NA,NA,363.3,3.3,NA,NA,26-Jun-19,my,1,127.887,
mp,sorsco,13,26-Jun,NA,NA,NA,363.3,3.3,NA,NA,26-Jun-19,my,2,127.526,
mp,sorsco,13,26-Jun,NA,NA,NA,363.3,3.3,NA,NA,26-Jun-19,my,3,116.906,
mp,sorsco,13,26-Jun,NA,NA,NA,363.3,3.3,NA,NA,26-Jun-19,my,4,119.654,
mp,sorsco,13,26-Jun,NA,NA,NA,363.3,3.3,NA,NA,26-Jun-19,my,5,99.204,
mp,sorsco,14,26-Jun,NA,NA,NA,177.2,1.892,NA,NA,26-Jun-19,my,1,90.359,
mp,sorsco,14,26-Jun,NA,NA,NA,177.2,1.892,NA,NA,26-Jun-19,my,2,92.319,
mp,sorsco,14,26-Jun,NA,NA,NA,177.2,1.892,NA,NA,26-Jun-19,my,3,112.862,
mp,sorsco,14,26-Jun,NA,NA,NA,177.2,1.892,NA,NA,26-Jun-19,my,4,76.399,
mp,sorsco,14,26-Jun,NA,NA,NA,177.2,1.892,NA,NA,26-Jun-19,my,5,93.3,
mp,spibet,1,25-Jun,NA,NA,NA,26.1,0.319,NA,NA,25-Jun-19,my,1,8.917,
mp,spibet,1,25-Jun,NA,NA,NA,26.1,0.319,NA,NA,25-Jun-19,my,2,4.972,
mp,spibet,1,25-Jun,NA,NA,NA,26.1,0.319,NA,NA,25-Jun-19,my,3,4.572,
mp,spibet,1,25-Jun,NA,NA,NA,26.1,0.319,NA,NA,25-Jun-19,my,4,5.477,
mp,spibet,1,25-Jun,NA,NA,NA,26.1,0.319,NA,NA,25-Jun-19,my,5,6.757,
mp,spibet,2,23-Jun,NA,NA,NA,49.4,0.328,NA,NA,23-Jun,my,1,7.862,
mp,spibet,2,23-Jun,NA,NA,NA,49.4,0.328,NA,NA,23-Jun,my,2,8.751,
mp,spibet,2,23-Jun,NA,NA,NA,49.4,0.328,NA,NA,23-Jun,my,3,9.481,
mp,spibet,2,23-Jun,NA,NA,NA,49.4,0.328,NA,NA,23-Jun,my,4,5.687,
mp,spibet,2,23-Jun,NA,NA,NA,49.4,0.328,NA,NA,23-Jun,my,5,5.935,
mp,spibet,3,25-Jun,NA,NA,NA,57,0.343,NA,NA,25-Jun-19,my,1,11.35,
mp,spibet,3,25-Jun,NA,NA,NA,57,0.343,NA,NA,25-Jun-19,my,2,12.105,
mp,spibet,3,25-Jun,NA,NA,NA,57,0.343,NA,NA,25-Jun-19,my,3,11.387,
mp,spibet,3,25-Jun,NA,NA,NA,57,0.343,NA,NA,25-Jun-19,my,4,6.825,
mp,spibet,3,25-Jun,NA,NA,NA,57,0.343,NA,NA,25-Jun-19,my,5,6.412,
mp,spibet,5,23-Jun,NA,NA,NA,67.5,0.3,NA,NA,23-Jun,my,1,11.449,
mp,spibet,5,23-Jun,NA,NA,NA,67.5,0.3,NA,NA,23-Jun,my,2,9.242,
mp,spibet,5,23-Jun,NA,NA,NA,67.5,0.3,NA,NA,23-Jun,my,3,6.388,
mp,spibet,5,23-Jun,NA,NA,NA,67.5,0.3,NA,NA,23-Jun,my,4,7.02,
mp,spibet,5,23-Jun,NA,NA,NA,67.5,0.3,NA,NA,23-Jun,my,5,7.66,
mp,spibet,7,23-Jun,NA,NA,NA,67.1,0.476,NA,NA,23-Jun,my,1,6.438,
mp,spibet,7,23-Jun,NA,NA,NA,67.1,0.476,NA,NA,23-Jun,my,2,7.477,
mp,spibet,7,23-Jun,NA,NA,NA,67.1,0.476,NA,NA,23-Jun,my,3,6.792,
mp,spibet,7,23-Jun,NA,NA,NA,67.1,0.476,NA,NA,23-Jun,my,4,7.992,
mp,spibet,7,23-Jun,NA,NA,NA,67.1,0.476,NA,NA,23-Jun,my,5,4.881,
mp,spibet,10,23-Jun,NA,NA,NA,42.9,0.428,NA,NA,23-Jun,my,1,7.166,
mp,spibet,10,23-Jun,NA,NA,NA,42.9,0.428,NA,NA,23-Jun,my,2,7.373,
mp,spibet,10,23-Jun,NA,NA,NA,42.9,0.428,NA,NA,23-Jun,my,3,7.878,
mp,spibet,10,23-Jun,NA,NA,NA,42.9,0.428,NA,NA,23-Jun,my,4,6.294,
mp,spibet,10,23-Jun,NA,NA,NA,42.9,0.428,NA,NA,23-Jun,my,5,9.981,
mp,spipyr,9,26-Jun,NA,NA,NA,84.9,0.815,NA,NA,26-Jun-19,my,1,6.928,
mp,spipyr,9,26-Jun,NA,NA,NA,84.9,0.815,NA,NA,26-Jun-19,my,2,6.906,
mp,spipyr,9,26-Jun,NA,NA,NA,84.9,0.815,NA,NA,26-Jun-19,my,3,4.885,
mp,spipyr,9,26-Jun,NA,NA,NA,84.9,0.815,NA,NA,26-Jun-19,my,4,5.612,
mp,spipyr,9,26-Jun,NA,NA,NA,84.9,0.815,NA,NA,26-Jun-19,my,5,6.025,
mp,spipyr,10,26-Jun,NA,NA,NA,120,0.635,NA,NA,26-Jun-19,my,1,4.232,
mp,spipyr,10,26-Jun,NA,NA,NA,120,0.635,NA,NA,26-Jun-19,my,2,6.932,
mp,spipyr,10,26-Jun,NA,NA,NA,120,0.635,NA,NA,26-Jun-19,my,3,4.003,
