,site,species,indiv.no,leaf.no,collected.by,leaf.area,leaf.mass
3083,sm,menfer,12,1,af,7.503,16.6
3084,sm,menfer,12,2,af,7.121,15.4
3085,sm,menfer,12,3,af,5.11,12.1
3086,sm,menfer,12,4,af,5.62,12.2
3087,sm,menfer,12,5,af,5.797,12.7
3088,sm,menfer,13,1,af,4.499,12.2
3089,sm,menfer,13,2,af,5.552,11.9
3090,sm,menfer,13,3,af,4.471,9.5
3091,sm,menfer,13,4,af,5.035,11.2
3092,sm,menfer,13,5,af,5.724,9.4
3093,sm,menfer,14,1,af,6.197,14
3094,sm,menfer,14,2,af,6.772,13.8
3095,sm,menfer,14,3,af,6.274,13.2
3096,sm,menfer,14,4,af,5.776,14.6
3097,sm,menfer,14,5,af,3.86,8.4
5033,sm,popbal,1,1,NA,62.186,144.6
5105,sm,popbal,1,2,NA,49.306,113.8
5117,sm,popbal,1,3,NA,45.354,121
5102,sm,popbal,1,4,NA,50.991,116.5
5034,sm,popbal,1,5,NA,53.059,142.5
3098,sm,popbal,3,1,PA,44.105,184.5
3099,sm,popbal,3,2,PA,54.848,251.1
3100,sm,popbal,3,3,PA,42.65,198
3101,sm,popbal,3,4,PA,53.694,228
3102,sm,popbal,3,5,PA,60.252,263
3103,sm,popbal,5,1,PA,41.717,187.7
3104,sm,popbal,5,2,PA,43.133,203.1
3105,sm,popbal,5,3,PA,42.323,226.6
3106,sm,popbal,5,4,PA,35.218,199.6
3107,sm,popbal,5,5,PA,66.451,347.9
3108,sm,popbal,6,1,PA,61.959,264.2
3109,sm,popbal,6,2,PA,62.223,244.5
3110,sm,popbal,6,3,PA,62.344,264.3
3111,sm,popbal,6,4,PA,70.786,310.6
3112,sm,popbal,6,5,PA,53.714,219.5
5090,sm,popbal,8,1,NA,24.439,78.7
5011,sm,popbal,8,2,NA,9.453,35.6
4888,sm,popbal,8,3,NA,13.705,46.4
4929,sm,popbal,8,4,NA,15.757,52
4930,sm,popbal,8,5,NA,20.18,70.8
3113,sm,popbal,9,1,PA,37.824,148.8
3114,sm,popbal,9,2,PA,59.933,237.1
3115,sm,popbal,9,3,PA,55.836,233.7
3116,sm,popbal,9,4,PA,30.225,117.8
3117,sm,popbal,9,5,PA,50.506,216.9
3118,sm,popbal,10,1,PA,59.328,220.6
3119,sm,popbal,10,2,PA,39.197,145
3120,sm,popbal,10,3,PA,43.632,143.1
3121,sm,popbal,10,4,PA,59.724,222.5
3122,sm,popbal,10,5,PA,28.851,109.9
3123,sm,popbal,11,1,PA,51.182,221.3
3124,sm,popbal,11,2,PA,23.369,88.2
3125,sm,popbal,11,3,PA,47.175,200.6
3126,sm,popbal,11,4,PA,57.258,231.9
3127,sm,popbal,11,5,PA,36.251,132
3128,sm,popbal,12,1,PA,63.841,316.2
3129,sm,popbal,12,2,PA,43.479,220.9
3130,sm,popbal,12,3,PA,70.601,375.9
3131,sm,popbal,12,4,PA,53.703,245.9
3132,sm,popbal,12,5,PA,62.844,375.3
3133,sm,popbal,20,1,PA,50.401,191
3134,sm,popbal,20,2,PA,44.679,129.2
3135,sm,popbal,20,3,PA,57,183.5
3136,sm,popbal,20,4,PA,50.97,152.1
3137,sm,popbal,20,5,PA,56.839,170.1
4470,sm,poptre,1,1,NA,NA,79.2
4592,sm,poptre,1,2,NA,NA,102.8
4593,sm,poptre,1,3,NA,NA,74.4
4594,sm,poptre,1,4,NA,NA,83.9
4595,sm,poptre,1,5,NA,NA,68.5
3138,sm,poptre,2,1,PA,22.569,120.5
3139,sm,poptre,2,2,PA,15.886,86.1
3140,sm,poptre,2,3,PA,10.769,58.2
3141,sm,poptre,2,4,PA,17.297,90.8
3142,sm,poptre,2,5,PA,22.025,114.7
3143,sm,poptre,3,1,PA,16.759,95.5
3144,sm,poptre,3,2,PA,15.651,91.2
3145,sm,poptre,3,3,PA,17.338,98.8
3146,sm,poptre,3,4,PA,15.138,79.4
3147,sm,poptre,3,5,PA,10.281,48.8
3148,sm,poptre,4,1,PA,14.55,65.7
3149,sm,poptre,4,2,PA,18.947,97.1
3150,sm,poptre,4,3,PA,11.589,50.8
3151,sm,poptre,4,4,PA,12.842,65.9
3152,sm,poptre,4,5,PA,16.835,90.9
3153,sm,poptre,5,1,PA,16.469,76.5
3154,sm,poptre,5,2,PA,14.539,73.7
3155,sm,poptre,5,3,PA,17.989,92.7
3156,sm,poptre,5,4,PA,9.612,42.1
3157,sm,poptre,5,5,PA,11.322,56.2
4740,sm,poptre,7,1,NA,12.78,90.8
4742,sm,poptre,7,2,NA,8.74,53
4743,sm,poptre,7,3,NA,11.714,82.8
4621,sm,poptre,7,4,NA,10.506,67.6
4582,sm,poptre,7,5,NA,11.396,76.3
4380,sm,poptre,10,1,NA,13.27,NA
4381,sm,poptre,10,2,NA,15.146,NA
4382,sm,poptre,10,3,NA,12.207,NA
4869,sm,poptre,10,4,NA,11.64,NA
4830,sm,poptre,10,5,NA,13.388,NA
3158,sm,poptre,11,1,PA,9.675,85.5
3159,sm,poptre,11,2,PA,8.449,71.5
3160,sm,poptre,11,3,PA,7.228,59.8
3161,sm,poptre,11,4,PA,8.845,80.6
3162,sm,poptre,11,5,PA,7.326,55.2
5108,sm,poptre,12,1,NA,12.162,96.7
5096,sm,poptre,12,2,NA,8.087,66.2
5115,sm,poptre,12,3,NA,9.607,78.3
5147,sm,poptre,12,4,NA,12.954,113.5
5187,sm,poptre,12,5,NA,9.239,71
3163,sm,poptre,13,1,PA,10.974,72.3
3164,sm,poptre,13,2,PA,15.438,116.6
3165,sm,poptre,13,3,PA,15.935,123
3166,sm,poptre,13,4,PA,10.598,78.6
3167,sm,poptre,13,5,PA,17.15,131.3
5051,sm,poptre,14,1,NA,7.065,53.8
4928,sm,poptre,14,2,NA,4.641,33.9
4847,sm,poptre,14,3,NA,5.632,52.3
4969,sm,poptre,14,4,NA,7.483,NA
4646,sm,poptre,14,5,NA,6.03,39.6
3168,sm,poptre,15,1,af,13.775,56.8
3169,sm,poptre,15,2,af,11.326,50.7
3170,sm,poptre,15,3,af,12.267,47.7
3171,sm,poptre,15,4,af,12.839,55.6
3172,sm,poptre,15,5,af,14.029,59.1
3173,sm,poptre,16,1,af,11.052,46.5
3174,sm,poptre,16,2,af,10.59,41.1
3175,sm,poptre,16,3,af,12.779,51.3
3176,sm,poptre,16,4,af,10.456,45.5
3177,sm,poptre,16,5,af,13.01,56.2
3178,sm,poptre,17,1,af,13.515,43.9
3179,sm,poptre,17,2,af,11.706,40.3
3180,sm,poptre,17,3,af,9.697,31.8
3181,sm,poptre,17,4,af,10.431,33.3
3182,sm,poptre,17,5,af,8.967,28.4
3183,sm,poptre,18,1,PA,11.063,47.5
3184,sm,poptre,18,2,PA,8.067,35.3
3185,sm,poptre,18,3,PA,11.382,52.5
3186,sm,poptre,18,4,PA,9.38,42
3187,sm,poptre,18,5,PA,15.315,74
3188,sm,poptre,19,1,PA,12.008,59.6
3189,sm,poptre,19,2,PA,12.997,60.5
3190,sm,poptre,19,3,PA,9.28,38.1
3191,sm,poptre,19,4,PA,11.33,46.1
3192,sm,poptre,19,5,PA,11.116,51.3
5163,sm,rhoalb,1,1,NA,NA,NA
5194,sm,rhoalb,1,2,NA,NA,NA
5197,sm,rhoalb,1,3,NA,NA,NA
5193,sm,rhoalb,1,4,NA,NA,NA
5183,sm,rhoalb,1,5,NA,NA,NA
3193,sm,rhoalb,2,1,PA,NA,NA
3194,sm,rhoalb,2,2,PA,NA,NA
3195,sm,rhoalb,2,3,PA,NA,NA
3196,sm,rhoalb,2,4,PA,NA,NA
3197,sm,rhoalb,2,5,PA,NA,NA
5104,sm,rhoalb,3,1,NA,NA,NA
5012,sm,rhoalb,3,2,NA,NA,NA
4973,sm,rhoalb,3,3,NA,NA,NA
4972,sm,rhoalb,3,4,NA,NA,NA
5010,sm,rhoalb,3,5,NA,NA,NA
4931,sm,rhoalb,4,1,NA,NA,NA
4688,sm,rhoalb,4,2,NA,NA,NA
4689,sm,rhoalb,4,3,NA,NA,NA
4325,sm,rhoalb,4,4,NA,NA,NA
4569,sm,rhoalb,4,5,NA,NA,NA
3198,sm,rhoalb,5,1,PA,NA,NA
3199,sm,rhoalb,5,2,PA,NA,NA
3200,sm,rhoalb,5,3,PA,NA,NA
3201,sm,rhoalb,5,4,PA,NA,NA
3202,sm,rhoalb,5,5,PA,NA,NA
4819,sm,rhoalb,6,1,NA,NA,NA
4820,sm,rhoalb,6,2,NA,NA,NA
4334,sm,rhoalb,6,3,NA,NA,NA
4335,sm,rhoalb,6,4,NA,NA,NA
4700,sm,rhoalb,6,5,NA,NA,NA
3203,sm,rhoalb,7,1,PA,NA,NA
3204,sm,rhoalb,7,2,PA,NA,NA
3205,sm,rhoalb,7,3,PA,NA,NA
3206,sm,rhoalb,7,4,PA,NA,NA
3207,sm,rhoalb,7,5,PA,NA,NA
4585,sm,rhoalb,8,1,NA,NA,NA
4343,sm,rhoalb,8,2,NA,NA,NA
4344,sm,rhoalb,8,3,NA,NA,NA
4345,sm,rhoalb,8,4,NA,NA,NA
3982,sm,rhoalb,8,5,NA,NA,NA
4347,sm,rhoalb,9,1,NA,NA,NA
4348,sm,rhoalb,9,2,NA,NA,NA
4349,sm,rhoalb,9,3,NA,NA,NA
4350,sm,rhoalb,9,4,NA,NA,NA
4715,sm,rhoalb,9,5,NA,NA,NA
4717,sm,rhoalb,10,1,NA,NA,NA
4718,sm,rhoalb,10,2,NA,NA,NA
4719,sm,rhoalb,10,3,NA,NA,NA
5072,sm,rhoalb,10,4,NA,NA,NA
4722,sm,rhoalb,10,5,NA,NA,NA
3208,sm,riblac,2,1,PA,17.69,102.2
3209,sm,riblac,2,2,PA,16.643,105.6
3210,sm,riblac,2,3,PA,19.219,107.4
3211,sm,riblac,2,4,PA,20.294,96.1
3212,sm,riblac,2,5,PA,15.292,78
4362,sm,riblac,3,1,NA,18.245,86.8
4363,sm,riblac,3,2,NA,10.43,35.9
4364,sm,riblac,3,3,NA,11.641,45
4729,sm,riblac,3,4,NA,19.216,92.6
4730,sm,riblac,3,5,NA,11.421,53
3213,sm,riblac,5,1,af,12.968,35.2
3214,sm,riblac,5,2,af,17.241,43.6
3215,sm,riblac,5,3,af,16.041,39.2
3216,sm,riblac,5,4,af,19.787,52.2
3217,sm,riblac,5,5,af,22.891,64.3
3218,sm,riblac,6,1,PA,8.611,25.9
3219,sm,riblac,6,2,PA,11.575,31.6
3220,sm,riblac,6,3,PA,12.324,35.9
3221,sm,riblac,6,4,PA,9.239,26.7
3222,sm,riblac,6,5,PA,16.579,47.4
3223,sm,riblac,7,1,af,26.5,59.9
3224,sm,riblac,7,2,af,16.611,38.2
3225,sm,riblac,7,3,af,23.079,54.8
3226,sm,riblac,7,4,af,36.844,80.2
3227,sm,riblac,7,5,af,24.142,55
3228,sm,riblac,8,1,af,NA,34.6
3229,sm,riblac,8,2,af,NA,38.1
3230,sm,riblac,8,3,af,NA,23.3
3231,sm,riblac,8,4,af,NA,21.4
3232,sm,riblac,8,5,af,NA,33.3
3233,sm,riblac,9,1,PA,28.343,86.8
3234,sm,riblac,9,2,PA,18.21,49.3
3235,sm,riblac,9,3,PA,19.423,63.7
3236,sm,riblac,9,4,PA,22.324,89.8
3237,sm,riblac,9,5,PA,12.731,33.2
5069,sm,riblac,10,1,NA,21.185,52
5070,sm,riblac,10,2,NA,17.037,NA
5084,sm,riblac,10,3,NA,8.354,20.8
4760,sm,riblac,10,4,NA,12.836,NA
4640,sm,riblac,10,5,NA,17.436,44.3
3238,sm,riblac,11,1,PA,17.498,35.8
3239,sm,riblac,11,2,PA,24.683,45.5
3240,sm,riblac,11,3,PA,18.417,34
3241,sm,riblac,11,4,PA,18.721,36.9
3242,sm,riblac,11,5,PA,22.463,38.6
4971,sm,riblac,12_02,1,NA,16.588,40.6
4890,sm,riblac,12_02,2,NA,13.576,34.7
4768,sm,riblac,12_02,3,NA,11.223,26.9
4892,sm,riblac,12_02,4,NA,11.155,26.6
5057,sm,riblac,12_02,5,NA,11.526,27.5
,sm,riblac,12,1,NA,9.977,39.5
,sm,riblac,12,2,NA,7.916,31.7
,sm,riblac,12,3,NA,5.979,18.8
,sm,riblac,12,4,NA,7.286,25.6
,sm,riblac,12,5,NA,12.04,42.9
4776,sm,rosaci,1,1,NA,19.127,84.8
4777,sm,rosaci,1,2,NA,23.103,103.9
4778,sm,rosaci,1,3,NA,16.943,71.1
5068,sm,rosaci,1,4,NA,25.486,103.4
5029,sm,rosaci,1,5,NA,22.333,94.6
4906,sm,rosaci,2,1,NA,42.787,182.5
4948,sm,rosaci,2,2,NA,39.161,166.4
4827,sm,rosaci,2,3,NA,43.996,175.5
4744,sm,rosaci,2,4,NA,37.472,168.9
4745,sm,rosaci,2,5,NA,29.331,165
4422,sm,rosaci,3,1,NA,81.821,178.8
4423,sm,rosaci,3,2,NA,67.344,236.6
4993,sm,rosaci,3,3,NA,89.979,202
4913,sm,rosaci,3,4,NA,69.61,173.9
5173,sm,rosaci,3,5,NA,45.006,113.1
3243,sm,rosaci,4,1,ks,25.691,65.5
3244,sm,rosaci,4,2,ks,31.167,96.9
3245,sm,rosaci,4,3,ks,62.717,197.3
3246,sm,rosaci,4,4,ks,34.707,90.1
3247,sm,rosaci,4,5,ks,34.553,101.4
5130,sm,rosaci,5,1,NA,33.263,139.4
5132,sm,rosaci,5,2,NA,27.916,116
5142,sm,rosaci,5,3,NA,18.251,87.4
5125,sm,rosaci,5,4,NA,28.977,122.2
5099,sm,rosaci,5,5,NA,25.548,104.7
3248,sm,rosaci,6,1,PA,46.135,170
3249,sm,rosaci,6,2,PA,35.706,126.7
3250,sm,rosaci,6,3,PA,38.293,151.2
3251,sm,rosaci,6,4,PA,44.13,140.8
3252,sm,rosaci,6,5,PA,44.077,145.2
3253,sm,rosaci,7,1,ks,37.644,118.8
3254,sm,rosaci,7,2,ks,30.194,108.7
3255,sm,rosaci,7,3,ks,49.466,195
3256,sm,rosaci,7,4,ks,25.899,136.3
3257,sm,rosaci,7,5,ks,37.138,94.8
3258,sm,rosaci,8,1,ks,32.256,112.7
3259,sm,rosaci,8,2,ks,39.093,149.7
3260,sm,rosaci,8,3,ks,22.609,99.6
3261,sm,rosaci,8,4,ks,27.827,91.3
3262,sm,rosaci,8,5,ks,33.587,119.5
3263,sm,rosaci,9,1,ks,39.111,77.6
3264,sm,rosaci,9,2,ks,31.019,79.3
3265,sm,rosaci,9,3,ks,33.278,148.5
3266,sm,rosaci,9,4,ks,46.311,133.2
3267,sm,rosaci,9,5,ks,36.936,93.3
3268,sm,rosaci,10,1,ks,37.106,84.7
3269,sm,rosaci,10,2,ks,29.085,71.8
3270,sm,rosaci,10,3,ks,31.471,94.6
3271,sm,rosaci,10,4,ks,33.724,83.3
3272,sm,rosaci,10,5,ks,30.619,78.9
3273,sm,rosaci,20,1,PA,68.567,210
3274,sm,rosaci,20,2,PA,44.892,129.8
3275,sm,rosaci,20,3,PA,48.651,153.4
3276,sm,rosaci,20,4,PA,56.867,172.9
3277,sm,rosaci,20,5,PA,57.445,179.7
3688,sm,rubida,5,1,af,50.256,NA
3689,sm,rubida,5,2,af,44.259,NA
3690,sm,rubida,5,3,af,55.109,NA
3691,sm,rubida,5,4,af,45.673,NA
3692,sm,rubida,5,5,af,51.066,NA
3653,sm,rubida,12,1,af,21.799,NA
3681,sm,rubida,12,2,af,28.525,NA
3682,sm,rubida,12,3,af,22.263,NA
3696,sm,rubida,12,4,af,28.151,NA
3697,sm,rubida,12,5,af,23.712,NA
3278,sm,rubpar,1,1,dl,130.078,327.3
3280,sm,rubpar,1,2,dl,80.671,179.3
3281,sm,rubpar,1,3,dl,84.567,235.2
3282,sm,rubpar,1,4,dl,131.19,326.5
4471,sm,rubpar,1,5,dl,113.997,237.8
3283,sm,rubpar,2,1,af,72.054,205.3
3284,sm,rubpar,2,2,af,110.45,305.5
3285,sm,rubpar,2,3,af,135.654,395.1
3286,sm,rubpar,2,4,af,108.912,343.9
3287,sm,rubpar,2,5,af,169.392,460.4
3288,sm,rubpar,3,1,af,185.491,364.3
3289,sm,rubpar,3,2,af,116.379,211.5
3290,sm,rubpar,3,3,af,117.708,241.5
3291,sm,rubpar,3,4,af,106.691,235.9
3292,sm,rubpar,3,5,af,106.734,230.2
3293,sm,rubpar,4,1,ks,131.359,385.6
3294,sm,rubpar,4,2,ks,85.278,269.4
3295,sm,rubpar,4,3,ks,116.015,383.9
3296,sm,rubpar,4,4,ks,166.034,531.8
3297,sm,rubpar,4,5,ks,180.189,569.7
3298,sm,rubpar,5,1,ks,116.777,339.6
3299,sm,rubpar,5,2,ks,93.24,275.4
3300,sm,rubpar,5,3,ks,204.279,600.6
3301,sm,rubpar,5,4,ks,116.553,352.3
3302,sm,rubpar,5,5,ks,62.626,188.9
4614,sm,rubpar,6,1,NA,54.119,444.6
4615,sm,rubpar,6,2,NA,64.146,225.5
4616,sm,rubpar,6,3,NA,151.045,201.9
4739,sm,rubpar,6,4,NA,145.059,124.8
4497,sm,rubpar,6,5,NA,125.227,168.9
3303,sm,rubpar,7,1,ks,201.641,587.5
3304,sm,rubpar,7,2,ks,181.86,528.8
3305,sm,rubpar,7,3,ks,152.56,459.8
3306,sm,rubpar,7,4,ks,171.628,445.1
3307,sm,rubpar,7,5,ks,210.626,647.7
3308,sm,rubpar,8,1,af,286.693,763.2
3309,sm,rubpar,8,2,af,121.449,331.8
3310,sm,rubpar,8,3,af,124.483,300.1
3311,sm,rubpar,8,4,af,193.959,504.2
3312,sm,rubpar,8,5,af,146.801,394.4
3313,sm,rubpar,9,1,af,259.737,797.2
3314,sm,rubpar,9,2,af,214.113,609.7
3315,sm,rubpar,9,3,af,94.361,287.5
3316,sm,rubpar,9,4,af,177.123,495.1
3317,sm,rubpar,9,5,af,274.132,811.9
5171,sm,rubpar,10,1,NA,53.527,137.2
5143,sm,rubpar,10,2,NA,63.371,213.7
4878,sm,rubpar,10,3,NA,151.045,436.3
4879,sm,rubpar,10,4,NA,145.059,413.8
4880,sm,rubpar,10,5,NA,124.236,343.3
4517,sm,rubspe,1,1,NA,NA,132.8
4518,sm,rubspe,1,2,NA,NA,112.2
4155,sm,rubspe,1,3,NA,NA,102.5
4399,sm,rubspe,1,4,NA,NA,81.4
4521,sm,rubspe,1,5,NA,NA,156.9
4522,sm,rubspe,2,1,NA,NA,161.9
4523,sm,rubspe,2,2,NA,NA,169
4848,sm,rubspe,2,3,NA,NA,132.7
3796,sm,rubspe,2,4,NA,NA,120.2
3797,sm,rubspe,2,5,NA,NA,131.7
3798,sm,rubspe,5,1,NA,NA,127.5
3799,sm,rubspe,5,2,NA,NA,119
3800,sm,rubspe,5,3,NA,NA,172.6
4530,sm,rubspe,5,4,NA,NA,145.9
4531,sm,rubspe,5,5,NA,NA,124.4
5048,sm,rubspe,6,1,NA,NA,125.3
4902,sm,rubspe,6,2,NA,NA,117.6
5013,sm,rubspe,6,3,NA,NA,117.8
5014,sm,rubspe,6,4,NA,NA,132.1
5043,sm,rubspe,6,5,NA,NA,150.8
4990,sm,rubspe,7,1,NA,NA,142.1
4988,sm,rubspe,7,2,NA,NA,116.6
4907,sm,rubspe,7,3,NA,NA,97.9
4824,sm,rubspe,7,4,NA,NA,119
4825,sm,rubspe,7,5,NA,NA,119.4
4746,sm,rubspe,8,1,NA,NA,108.6
4706,sm,rubspe,8,2,NA,NA,106.1
4868,sm,rubspe,8,3,NA,NA,103.5
5062,sm,rubspe,8,4,NA,NA,151.4
4994,sm,rubspe,8,5,NA,NA,94.5
5103,sm,rubspe,9,1,NA,NA,97.2
5092,sm,rubspe,9,2,NA,NA,129.7
5121,sm,rubspe,9,3,NA,NA,123.9
5109,sm,rubspe,9,4,NA,NA,117.6
5123,sm,rubspe,9,5,NA,NA,137.3
5148,sm,rubspe,10,1,NA,NA,88.5
5134,sm,rubspe,10,2,NA,NA,141.9
5129,sm,rubspe,10,3,NA,NA,105.1
5190,sm,rubspe,10,4,NA,NA,133.6
5185,sm,rubspe,10,5,NA,NA,95.6
4557,sm,rubspe,11,1,NA,NA,66.6
4922,sm,rubspe,11,2,NA,NA,65.3
4923,sm,rubspe,11,3,NA,NA,88.9
4803,sm,rubspe,11,4,NA,NA,94
4804,sm,rubspe,11,5,NA,NA,164.6
3833,sm,rubspe,12,1,NA,NA,84.2
3834,sm,rubspe,12,2,NA,NA,97.6
3835,sm,rubspe,12,3,NA,NA,68
3836,sm,rubspe,12,4,NA,NA,86.2
3837,sm,rubspe,12,5,NA,NA,92.7
3838,sm,samrac,2,1,dl,82.626,286.1
3839,sm,samrac,2,2,dl,129.728,184.8
3840,sm,samrac,2,3,dl,70.889,172.9
4570,sm,samrac,2,4,dl,84.289,208.4
4571,sm,samrac,2,5,dl,86.651,171.1
4572,sm,samrac,3,1,dl,120.63,316.2
4573,sm,samrac,3,2,dl,185.456,576.9
4938,sm,samrac,3,3,dl,115.419,286
4575,sm,samrac,3,4,dl,216.806,1116.2
4576,sm,samrac,3,5,dl,310.218,740.1
4821,sm,samrac,4,1,dl,108.102,244.9
4579,sm,samrac,4,2,dl,52.211,95.2
4580,sm,samrac,4,3,dl,91.031,200
4216,sm,samrac,4,4,dl,65.073,134.3
4217,sm,samrac,4,5,dl,58.079,124.5
4218,sm,samrac,5,1,dl,59.103,193.9
4219,sm,samrac,5,2,dl,62.792,197.5
4220,sm,samrac,5,3,dl,69.465,228.5
4586,sm,samrac,5,4,dl,93.406,476.5
4790,sm,samrac,5,5,dl,66.292,213.9
4589,sm,samrac,6,1,dl,139.614,436.6
4590,sm,samrac,6,2,dl,141.439,434.1
4591,sm,samrac,6,3,dl,117.543,305.9
5052,sm,samrac,6,4,dl,115.386,354
5053,sm,samrac,6,5,dl,124.803,394.8
4714,sm,samrac,7,1,dl,107.849,269.9
4836,sm,samrac,7,2,dl,70.476,166.2
4837,sm,samrac,7,3,dl,85.738,228.6
5138,sm,samrac,7,4,dl,129.734,438.3
5139,sm,samrac,7,5,dl,119.053,371.5
5113,sm,samrac,8,1,dl,109.386,318.1
5141,sm,samrac,8,2,dl,158.716,492.1
4952,sm,samrac,8,3,dl,69.512,206.9
4964,sm,samrac,8,4,dl,42.275,123.8
4723,sm,samrac,8,5,dl,43.57,130.8
4846,sm,samrac,9,1,dl,90.825,271
4727,sm,samrac,9,2,dl,128.482,449.4
4849,sm,samrac,9,3,dl,141.695,556.8
5055,sm,samrac,9,4,dl,126.345,443.4
5154,sm,samrac,9,5,dl,101.426,322.6
5015,sm,samrac,10,1,dl,108.279,241.6
5169,sm,samrac,10,2,dl,85.23,189.4
5140,sm,samrac,10,3,dl,76.275,163.4
5074,sm,samrac,10,4,dl,93.003,187.2
4980,sm,samrac,10,5,dl,73.789,181.4
4979,sm,samrac,11,1,dl,226.309,610.5
4858,sm,samrac,11,2,dl,204.848,547.6
4859,sm,samrac,11,3,dl,250.16,789.4
4941,sm,samrac,11,4,dl,156.966,475.5
4823,sm,samrac,11,5,dl,138.012,418.3
4867,sm,shecan,1,1,dl,9.828,43
4786,sm,shecan,1,2,dl,13.91,66.9
4704,sm,shecan,1,3,dl,7.855,32
4378,sm,shecan,1,4,dl,13.411,59.2
4379,sm,shecan,1,5,dl,10.642,48.2
3318,sm,shecan,5,1,dl,12.253,47.7
3319,sm,shecan,5,2,dl,8.281,30.6
3320,sm,shecan,5,3,dl,8.195,31.4
3321,sm,shecan,5,4,dl,6.372,22.4
3322,sm,shecan,5,5,dl,10.787,49.1
3353,sm,shecan,6,1,dl,6.29,25.4
3354,sm,shecan,6,2,dl,6.735,27.9
3355,sm,shecan,6,3,dl,6.198,24.6
3356,sm,shecan,6,4,dl,4.737,19
3357,sm,shecan,6,5,dl,3.626,14.3
3323,sm,shecan,7,1,dl,11.398,50.9
3324,sm,shecan,7,2,dl,13.673,63.3
3325,sm,shecan,7,3,dl,8.529,53
3326,sm,shecan,7,4,dl,17.806,82.9
3327,sm,shecan,7,5,dl,5.497,66.6
4991,sm,shecan,8,1,dl,12.619,56.6
4992,sm,shecan,8,2,dl,9.453,41.4
5061,sm,shecan,8,3,dl,6.033,39.4
4641,sm,shecan,8,4,dl,8.529,22.4
4763,sm,shecan,8,5,dl,5.497,27.8
3328,sm,shecan,9,1,dl,15.819,69.1
3329,sm,shecan,9,2,dl,17.089,69.5
3330,sm,shecan,9,3,dl,14.167,55.2
3331,sm,shecan,9,4,dl,15.776,67.5
3332,sm,shecan,9,5,dl,7.792,30.7
3333,sm,shecan,10,1,dl,12.708,42.7
3334,sm,shecan,10,2,dl,18.001,65.8
3335,sm,shecan,10,3,dl,13.711,51.4
3336,sm,shecan,10,4,dl,7.961,26.8
3337,sm,shecan,10,5,dl,17.918,72.6
3338,sm,shecan,11,1,dl,7.67,54
3339,sm,shecan,11,2,dl,10.067,58.1
3340,sm,shecan,11,3,dl,12.78,76.1
3341,sm,shecan,11,4,dl,6.887,46
3342,sm,shecan,11,5,dl,7.283,43.3
3343,sm,shecan,12,1,dl,7.567,39.6
3344,sm,shecan,12,2,dl,16.736,83.5
3345,sm,shecan,12,3,dl,9.038,50.4
3346,sm,shecan,12,4,dl,8.094,46.4
3347,sm,shecan,12,5,dl,6.676,33.3
3348,sm,shecan,16,1,dl,9.511,60.8
3349,sm,shecan,16,2,dl,9.98,56.1
3350,sm,shecan,16,3,dl,8.827,52.9
3351,sm,shecan,16,4,dl,8.822,51
3352,sm,shecan,16,5,dl,9.747,58
3938,sm,sorsco,1,1,dl,161.774,679.5
4668,sm,sorsco,1,2,dl,205.393,844.7
4669,sm,sorsco,1,3,dl,132.945,508.1
4954,sm,sorsco,1,4,dl,162.288,715.7
4995,sm,sorsco,1,5,dl,87.788,332.4
4996,sm,sorsco,4,1,dl,186.633,586.3
5037,sm,sorsco,4,2,dl,116.437,431
5038,sm,sorsco,4,3,dl,97.199,289.8
5131,sm,sorsco,4,4,dl,137.32,502.5
5170,sm,sorsco,4,5,dl,113.878,343.9
5178,sm,sorsco,5,1,dl,113.611,311.1
5127,sm,sorsco,5,2,dl,152.866,456.3
5032,sm,sorsco,5,3,dl,89.844,211.4
5018,sm,sorsco,5,4,dl,75.172,215
4924,sm,sorsco,5,5,dl,168.712,493.5
4925,sm,sorsco,6,1,dl,74.932,284.2
4926,sm,sorsco,6,2,dl,91.969,340.5
4968,sm,sorsco,6,3,dl,79.257,350.6
4685,sm,sorsco,6,4,dl,92.422,333
4686,sm,sorsco,6,5,dl,89.886,302.3
4687,sm,sorsco,7,1,dl,182.135,698.4
3959,sm,sorsco,7,2,dl,136.022,540.7
3960,sm,sorsco,7,3,dl,148.725,521
4812,sm,sorsco,7,4,dl,114.867,393.6
4691,sm,sorsco,7,5,dl,165.163,610.2
4692,sm,sorsco,9,1,dl,132.47,609.3
5060,sm,sorsco,9,2,dl,160.308,817.8
5059,sm,sorsco,9,3,dl,105.61,461
4939,sm,sorsco,9,4,dl,230.896,1377.6
4901,sm,sorsco,9,5,dl,281.964,1431.9
3358,sm,sorsco,10,1,dl,302.082,2240.8
3359,sm,sorsco,10,2,dl,104.094,477.1
3360,sm,sorsco,10,3,dl,142.4,979.1
3361,sm,sorsco,10,4,dl,213.555,1228.1
3362,sm,sorsco,10,5,dl,138.679,915.7
3363,sm,sorsco,11,1,dl,115.126,461.9
3364,sm,sorsco,11,2,dl,87.7746,371
3365,sm,sorsco,11,3,dl,140.509,553.4
3366,sm,sorsco,11,4,dl,146.761,577.6
3367,sm,sorsco,11,5,dl,120.745,504.4
3368,sm,sorsco,12,1,dl,163.292,593.1
3369,sm,sorsco,12,2,dl,92.131,314.5
3370,sm,sorsco,12,3,dl,134.004,516.1
3371,sm,sorsco,12,4,dl,99.824,378.2
3372,sm,sorsco,12,5,dl,113.531,373.1
