"sample","site","species","ssd","per.N","per.C","ht","dbh","dbh2","dbh3","lma","C.N","type","transect","latitude","latZ"
"HAMVIR11_HF","HF","hamvir",0.554054054054054,1.890645862,46.52837753,1.89,3.9,3.6,2.3,0.0237375575635771,24.6,NA,"1",42.5315,-1.42261481128412
"HAMVIR12_HF","HF","hamvir",0.592105263157895,2.033782005,46.81144714,1.4,7.3,NA,NA,0.0275052372986089,23,NA,"1",42.5315,-1.42261481128412
"ILEMUC01_HF","HF","ilemuc",0.62962962962963,1.825821042,49.16009521,4.25,3.2,1.5,NA,0.041344194042084,26.9,NA,"1",42.5315,-1.42261481128412
"ILEMUC02_HF","HF","ilemuc",0.7,2.328124523,50.36158371,7.34,3.5,NA,NA,0.034735144523012,21.6,NA,"1",42.5315,-1.42261481128412
"ILEMUC03_HF","HF","ilemuc",0.547945205479452,2.209220648,51.63713074,3,2,NA,NA,0.0280148879118617,23.4,NA,"1",42.5315,-1.42261481128412
"ILEMUC05_HF","HF","ilemuc",0.529605263157895,1.633462906,50.42482376,2.5,3,NA,NA,0.0569847798833366,30.9,NA,"1",42.5315,-1.42261481128412
"ILEMUC06_HF","HF","ilemuc",0.769784172661871,1.6465801,47.47481537,3.5,2.6,1.6,1.5,0.0570454353928032,28.8,NA,"1",42.5315,-1.42261481128412
"ILEMUC07_HF","HF","ilemuc",0.623529411764706,2.109172821,51.49201965,2.5,1.25,NA,NA,0.0509093952242803,24.4,NA,"1",42.5315,-1.42261481128412
"ILEMUC09_HF","HF","ilemuc",0.514227642276423,1.723326564,50.40484238,2,1.2,NA,NA,0.0325381331047728,29.2,NA,"1",42.5315,-1.42261481128412
"KALANG05_HF","HF","kalang",0.560606060606061,1.513112903,51.67762756,NA,NA,NA,NA,0.0698579197386239,34.2,NA,"1",42.5315,-1.42261481128412
"KALANG06_HF","HF","kalang",0.67741935483871,2.791419983,52.9262619,0.4,1,NA,NA,0.0361925443358668,19,NA,"1",42.5315,-1.42261481128412
"KALANG07_HF","HF","kalang",0.574803149606299,3.329591036,53.84366226,0.5,1,NA,NA,0.0328005073145131,16.2,NA,"1",42.5315,-1.42261481128412
"KALANG09_HF","HF","kalang",0.777777777777778,3.439980507,51.08095169,0.6,1,NA,NA,0.0305576776165011,14.8,NA,"1",42.5315,-1.42261481128412
"KALANG11_HF","HF","kalang",0.596491228070176,2.227695227,53.59646988,0.6,1,1,1,0.0413287182931239,24.1,NA,"1",42.5315,-1.42261481128412
"KALANG12_HF","HF","kalang",0.538461538461538,3.174158812,52.24451065,0.5,1,1,NA,0.0475601636069628,16.5,NA,"1",42.5315,-1.42261481128412
"KALANG14_HF","HF","kalang",0.71875,2.732986212,53.72132492,0.9,1,NA,NA,0.0457200914401829,19.7,NA,"1",42.5315,-1.42261481128412
"LONCAN01_HF","HF","loncan",0.583333333333333,1.567272782,46.31878281,2.3,1.3,NA,NA,0.025178581420072,29.6,NA,"1",42.5315,-1.42261481128412
"LONCAN02_HF","HF","loncan",0.639344262295082,1.409125924,45.40343475,NA,NA,NA,NA,0.0250502396472926,32.2,NA,"1",42.5315,-1.42261481128412
"LONCAN04_HF","HF","loncan",0.416666666666667,1.548194766,46.05945206,NA,NA,NA,NA,0.0262566735711993,29.8,NA,"1",42.5315,-1.42261481128412
"LONCAN05_HF","HF","loncan",0.482758620689655,1.543171763,46.7317543,NA,NA,NA,NA,0.0264951351987871,30.3,NA,"1",42.5315,-1.42261481128412
"LONCAN06_HF","HF","loncan",0.72,1.801860929,46.11840439,NA,NA,NA,NA,0.0303359118858436,25.6,NA,"1",42.5315,-1.42261481128412
"LONCAN07_HF","HF","loncan",0.560975609756098,1.688868761,46.67712402,1.2,1,NA,NA,0.0262154644580508,27.6,NA,"1",42.5315,-1.42261481128412
"LYOLIG01_HF","HF","lyolig",0.602739726027397,2.236197948,49.87113953,2.6,1.9,1,2,0.0445027265337123,22.3,NA,"1",42.5315,-1.42261481128412
"LYOLIG05_HF","HF","lyolig",0.5125,2.104744196,50.56946564,3,1.5,NA,NA,0.0208983438062534,24,NA,"1",42.5315,-1.42261481128412
"LYOLIG06_HF","HF","lyolig",0.4375,1.749516964,50.00597763,2,1.5,NA,NA,0.069432390210033,28.6,NA,"1",42.5315,-1.42261481128412
"LYOLIG07_HF","HF","lyolig",0.46218487394958,2.196120739,49.16388702,2.5,3.5,NA,NA,0.0504808625755595,22.4,NA,"1",42.5315,-1.42261481128412
"LYOLIG08_HF","HF","lyolig",0.491379310344828,2.223405123,49.99268723,2.5,1.75,NA,NA,0.0460682720416776,22.5,NA,"1",42.5315,-1.42261481128412
"LYOLIG09_HF","HF","lyolig",0.433673469387755,2.323931456,48.31470108,3,2.5,NA,NA,0.0488359916223619,20.8,NA,"1",42.5315,-1.42261481128412
"LYOLIG10_HF","HF","lyolig",0.536363636363636,2.385505438,48.70483398,NA,NA,NA,NA,0.0459852622842338,20.4,NA,"1",42.5315,-1.42261481128412
"NYSSYL01_HF","HF","nyssyl",0.387096774193548,1.976266384,46.72917938,15.08,17,NA,NA,0.031764970210656,23.6,NA,"1",42.5315,-1.42261481128412
"NYSSYL03_HF","HF","nyssyl",0.537102473498233,2.433681726,47.10266113,14.16,9.1,NA,NA,0.0292422950671131,19.4,NA,"1",42.5315,-1.42261481128412
"NYSSYL06_HF","HF","nyssyl",0.575757575757576,2.305947065,46.67755508,10.59,8.9,NA,NA,0.0245979507362421,20.2,NA,"1",42.5315,-1.42261481128412
"NYSSYL08_HF","HF","nyssyl",0.461538461538462,2.248521566,46.04404831,11.58,9.4,NA,NA,0.02467821915801,20.5,NA,"1",42.5315,-1.42261481128412
"NYSSYL10_HF","HF","nyssyl",0.647887323943662,1.846262693,46.05234528,15.08,17.4,NA,NA,0.0277415718462677,24.9,NA,"1",42.5315,-1.42261481128412
"NYSSYL13_HF","HF","nyssyl",0.924528301886792,2.009466887,46.52241516,5,10.5,NA,NA,0.0234784267497542,23.2,NA,"1",42.5315,-1.42261481128412
"POPGRA02_HF","HF","popgra",0.448275862068966,3.022876024,49.55108261,NA,2.1,NA,NA,0.0510114528939401,16.4,NA,"1",42.5315,-1.42261481128412
"POPGRA03_HF","HF","popgra",0.550094517958412,2.332564592,50.57196045,NA,NA,NA,NA,0.0528534124044271,21.7,NA,"1",42.5315,-1.42261481128412
"POPTRE01_HF","HF","poptre",0.397959183673469,3.22441411,56.98085785,NA,2.5,NA,NA,0.0476099790516092,17.7,NA,"1",42.5315,-1.42261481128412
"POPTRE02_HF","HF","poptre",0.416,2.431094646,45.00827026,5.75,5.5,NA,NA,0.0781992228094786,18.5,NA,"1",42.5315,-1.42261481128412
"POPTRE03_HF","HF","poptre",0.422222222222222,3.046844244,43.57683563,5,6,NA,NA,0.0726387935721352,14.3,NA,"1",42.5315,-1.42261481128412
"POPTRE08_HF","HF","poptre",0.49034749034749,1.964876175,49.26511765,6.5,6,NA,NA,0.0674846091552669,25.1,NA,"1",42.5315,-1.42261481128412
"POPTRE09_HF","HF","poptre",0.487106017191977,1.975384235,49.45170212,6.25,3.5,NA,NA,0.0587632778482846,25,NA,"1",42.5315,-1.42261481128412
"POPTRE10_HF","HF","poptre",0.527777777777778,2.259425879,49.56411743,6,6,NA,NA,0.0680344424364835,21.9,NA,"1",42.5315,-1.42261481128412
"PRUPEN04_HF","HF","prupen",0.546666666666667,2.291281462,46.99559021,8.95,7.5,NA,NA,0.0300143046898948,20.5,NA,"1",42.5315,-1.42261481128412
"PRUPEN05_HF","HF","prupen",0.522388059701493,2.472475529,49.26036072,3.75,5.4,3.3,NA,0.0488345370978332,19.9,NA,"1",42.5315,-1.42261481128412
"PRUPEN06_HF","HF","prupen",0.439024390243902,3.601196051,48.58512115,2.11,3.3,NA,NA,0.0471349928408171,13.5,NA,"1",42.5315,-1.42261481128412
"PRUPEN07_HF","HF","prupen",0.617283950617284,2.286114931,47.52980804,NA,3.25,NA,NA,0.0331630961066525,20.8,NA,"1",42.5315,-1.42261481128412
"PRUPEN08_HF","HF","prupen",0.816326530612245,2.278058767,48.02922058,NA,3.5,NA,NA,0.040806198130635,21.1,NA,"1",42.5315,-1.42261481128412
"PRUPEN09_HF","HF","prupen",1,2.566465855,49.70500183,NA,2.25,NA,NA,0.0367089227154814,19.4,NA,"1",42.5315,-1.42261481128412
"QUEALB04_HF","HF","quealb",0.538461538461538,2.531682491,48.78381729,NA,NA,NA,NA,0.0311157083869449,19.3,NA,"1",42.5315,-1.42261481128412
"QUEALB08_HF","HF","quealb",0.849056603773585,2.773967266,49.14383698,14.75,15,NA,NA,0.0388500388500388,17.7,NA,"1",42.5315,-1.42261481128412
"QUEALB09_HF","HF","quealb",0.671052631578947,2.348628283,46.99190903,3.7,4,NA,NA,0.0378314715014811,20,NA,"1",42.5315,-1.42261481128412
"QUEALB11_HF","HF","quealb",0.237179487179487,2.584941626,49.04432678,12.5,12,NA,NA,0.0323505807551372,19,NA,"1",42.5315,-1.42261481128412
"QUEALB12_HF","HF","quealb",0.588957055214724,2.271601677,48.81902695,20.25,17,NA,NA,0.0395542409025246,21.5,NA,"1",42.5315,-1.42261481128412
"QUEALB16_HF","HF","quealb",0.6,3.044150114,48.89342499,NA,NA,NA,NA,0.0347368762782846,16.1,NA,"1",42.5315,-1.42261481128412
"QUERUB15_HF","HF","querub",0.594444444444444,4.147908688,87.92230225,8,5,NA,NA,0.0454198958200991,21.2,NA,"1",42.5315,-1.42261481128412
"QUERUB16_HF","HF","querub",0.627358490566038,2.172255039,47.95192337,5.5,3.25,NA,NA,0.0465595231217311,22.1,NA,"1",42.5315,-1.42261481128412
"QUERUB17_HF","HF","querub",0.555555555555556,NA,NA,5.75,3.25,NA,NA,0.0476752063834592,NA,NA,"1",42.5315,-1.42261481128412
"QUERUB20_HF","HF","querub",0.807017543859649,2.167461157,49.62044907,20.5,21.8,NA,NA,0.0389708635484882,22.9,NA,"1",42.5315,-1.42261481128412
"QUERUB20.2_HF","HF","querub",0.577889447236181,NA,NA,NA,NA,NA,NA,0.0383680331499806,NA,NA,"1",42.5315,-1.42261481128412
"QUERUB21_HF","HF","querub",0.571428571428571,2.461913109,48.47438812,NA,NA,NA,NA,0.0407244574451315,19.7,NA,"1",42.5315,-1.42261481128412
"QUERUB22_HF","HF","querub",0.581196581196581,2.481926441,47.12863922,NA,NA,NA,NA,0.035084445273864,19,NA,"1",42.5315,-1.42261481128412
"QUERUB23_HF","HF","querub",0.54014598540146,2.381759882,48.75193787,3.75,NA,NA,NA,0.046997011472091,20.5,NA,"1",42.5315,-1.42261481128412
"QUEVEL01_HF","HF","quevel",0.5859375,NA,NA,9.5,NA,NA,NA,0.0432368652868584,NA,NA,"1",42.5315,-1.42261481128412
"QUEVEL02_HF","HF","quevel",0.712041884816754,4.333220482,97.82620239,8,NA,NA,NA,0.0398777830199277,22.6,NA,"1",42.5315,-1.42261481128412
"QUEVEL03_HF","HF","quevel",0.89247311827957,2.56526804,48.94845963,9.5,NA,NA,NA,0.0360831717107934,19.1,NA,"1",42.5315,-1.42261481128412
"QUEVEL05_HF","HF","quevel",0.333333333333333,2.483369589,48.42616272,14.5,NA,NA,NA,0.0319147460002498,19.5,NA,"1",42.5315,-1.42261481128412
"QUEVEL06_HF","HF","quevel",0.677777777777778,2.049284935,48.87223053,17,NA,NA,NA,0.0433899556868538,23.8,NA,"1",42.5315,-1.42261481128412
"QUEVEL09_HF","HF","quevel",0.597701149425287,2.723025799,48.91296768,2,NA,NA,NA,0.0423172950784986,18,NA,"1",42.5315,-1.42261481128412
"RHAFRA01_HF","HF","rhafra",0.315384615384615,3.907124519,47.05502319,2.1,NA,NA,NA,0.0270840961184478,12,NA,"1",42.5315,-1.42261481128412
"RHAFRA02_HF","HF","rhafra",0.426470588235294,3.952582836,46.29673386,4,2.6,1.3,1.5,0.0215532105662459,11.7,NA,"1",42.5315,-1.42261481128412
"RHAFRA12_HF","HF","rhafra",0.440251572327044,3.712387562,48.18034744,3,NA,NA,NA,0.03209828368589,13,NA,"1",42.5315,-1.42261481128412
"RHAFRA16_HF","HF","rhafra",0.452054794520548,3.877769232,47.22512436,2.2,1.1,1.5,1,0.0339147286821705,12.2,NA,"1",42.5315,-1.42261481128412
"RHAFRA17_HF","HF","rhafra",0.489795918367347,2.813046694,46.98686981,2,NA,NA,NA,0.0321855278209093,16.7,NA,"1",42.5315,-1.42261481128412
"RHAFRA18_HF","HF","rhafra",0.475,3.679952621,46.8162384,1.6,NA,NA,NA,0.0356543901118491,12.7,NA,"1",42.5315,-1.42261481128412
"RHOPRI03_HF","HF","rhopri",0.484848484848485,1.937952161,48.86995697,3.5,NA,NA,NA,0.0433000404133711,25.2,NA,"1",42.5315,-1.42261481128412
"RHOPRI04_HF","HF","rhopri",0.48936170212766,2.011200905,47.63911438,1.8,2.1,1.9,2.3,0.0407366071428571,23.7,NA,"1",42.5315,-1.42261481128412
"RHOPRI05_HF","HF","rhopri",0.507772020725389,2.059035063,47.2963295,3.5,NA,NA,NA,0.0458647728953987,23,NA,"1",42.5315,-1.42261481128412
"RHOPRI06_HF","HF","rhopri",0.489795918367347,2.477170229,48.37162781,1.6,NA,NA,NA,0.0281170091990366,19.5,NA,"1",42.5315,-1.42261481128412
"RHOPRI07_HF","HF","rhopri",0.453488372093023,3.789300442,49.54267502,2,NA,NA,NA,0.0182748538011696,13.1,NA,"1",42.5315,-1.42261481128412
"RHOPRI08_HF","HF","rhopri",0.466666666666667,2.31045866,47.59531403,3,NA,NA,NA,0.031381462885059,20.6,NA,"1",42.5315,-1.42261481128412
"SPIALB01_HF","HF","spialb",0.565217391304348,1.457424402,49.2791748,2,NA,NA,NA,0.058871045029504,33.8,NA,"1",42.5315,-1.42261481128412
"SPIALB03_HF","HF","spialb",0.576923076923077,1.938373446,48.71844864,1,NA,NA,NA,0.0328096221673738,25.1,NA,"1",42.5315,-1.42261481128412
"SPIALB04_HF","HF","spialb",1.18181818181818,2.923234224,48.55886459,NA,NA,NA,NA,0.0348988850724611,16.6,NA,"1",42.5315,-1.42261481128412
"SPIALB05_HF","HF","spialb",0.865384615384615,1.781614661,49.71495438,0.8,NA,NA,NA,0.0476881196971804,27.9,NA,"1",42.5315,-1.42261481128412
"SPIALB08_HF","HF","spialb",0.947368421052632,1.895287514,49.29419327,2.75,NA,NA,NA,0.0324690827484124,26,NA,"1",42.5315,-1.42261481128412
"SPIALB09_HF","HF","spialb",0.666666666666667,2.130200148,48.85337448,1,NA,NA,NA,0.0470529965329371,22.9,NA,"1",42.5315,-1.42261481128412
"VACMYR01_HF","HF","vacmyr",0.666666666666667,2.058708429,50.04372025,2,NA,NA,NA,0.0383988829415872,24.3,NA,"1",42.5315,-1.42261481128412
"VACMYR03_HF","HF","vacmyr",0.416666666666667,2.381862402,49.44355774,5.5,NA,NA,NA,0.0295148496587346,20.8,NA,"1",42.5315,-1.42261481128412
"VACMYR04_HF","HF","vacmyr",0.91304347826087,1.780290008,49.55519485,NA,NA,NA,NA,0.0374251497005988,27.8,NA,"1",42.5315,-1.42261481128412
"VACMYR05_HF","HF","vacmyr",0.67741935483871,1.887968779,49.7116394,NA,NA,NA,NA,0.0361402240693892,26.3,NA,"1",42.5315,-1.42261481128412
"VACMYR07_HF","HF","vacmyr",0.517241379310345,1.794314504,49.78477478,NA,NA,NA,NA,0.0324441240086518,27.7,NA,"1",42.5315,-1.42261481128412
"VACMYR10_HF","HF","vacmyr",1.44444444444444,2.043496132,50.07442856,NA,NA,NA,NA,0.0348779272546089,24.5,NA,"1",42.5315,-1.42261481128412
"VIBCAS04_HF","HF","vibcas",0.588235294117647,2.050468445,48.00597382,2,NA,NA,NA,0.0405570486195944,23.4,NA,"1",42.5315,-1.42261481128412
"VIBCAS06_HF","HF","vibcas",0.627272727272727,1.74993515,48.79528809,3.7,NA,NA,NA,0.0445607057095467,27.9,NA,"1",42.5315,-1.42261481128412
"VIBCAS07_HF","HF","vibcas",0.5,1.806722999,49.25512695,2,NA,NA,NA,0.0524690735172442,27.3,NA,"1",42.5315,-1.42261481128412
"VIBCAS08_HF","HF","vibcas",0.538888888888889,1.633979797,49.53765488,3,NA,NA,NA,0.0461757825780295,30.3,NA,"1",42.5315,-1.42261481128412
"VIBCAS11_HF","HF","vibcas",0.544444444444444,2.311638594,47.31908798,2.5,NA,NA,NA,0.0291923451183912,20.5,NA,"1",42.5315,-1.42261481128412
"VIBCAS12_HF","HF","vibcas",0.804347826086956,1.561887741,46.1558342,3.25,NA,NA,NA,0.0383765197101805,29.6,NA,"1",42.5315,-1.42261481128412
"VIBCAS90_HF","HF","vibcas",0.615384615384615,1.744632363,48.0239296,3.5,1.6,1.5,1,0.0637236215499633,27.5,NA,"1",42.5315,-1.42261481128412
"VIBLAN01_HF","HF","viblan",0.527272727272727,1.867573857,47.55567551,2.5,NA,NA,NA,0.0570165559184593,25.5,NA,"1",42.5315,-1.42261481128412
"VIBLAN03_HF","HF","viblan",0.540594059405941,2.346603632,48.11594772,2.4,1.8,1.5,1.1,0.0366134605891065,20.5,NA,"1",42.5315,-1.42261481128412
"VIBLAN09_HF","HF","viblan",0.512727272727273,2.171882391,47.93700409,2.2,NA,NA,NA,0.0375086738808349,22.1,NA,"1",42.5315,-1.42261481128412
"VIBLAN10_HF","HF","viblan",0.63013698630137,1.917124987,47.74533844,NA,NA,NA,NA,0.0281281086705467,24.9,NA,"1",42.5315,-1.42261481128412
"VIBLAN11_HF","HF","viblan",0.481081081081081,2.767556906,46.8037796,1.75,NA,NA,NA,0.0327837451561096,16.9,NA,"1",42.5315,-1.42261481128412
"VIBLAN12_HF","HF","viblan",0.5,2.391532183,47.45438766,1.55,NA,NA,NA,0.0346682845199443,19.8,NA,"1",42.5315,-1.42261481128412
"VIBLAN07_WM","WM","viblan",NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,"1",44.92466697,-0.844063693145142
"VIBLAN08_WM","WM","viblan",NA,NA,NA,2,1.3,NA,NA,NA,NA,NA,"1",44.92466697,-0.844063693145142
"af_acegla_1","af","acegla",0.402831325301205,2.3,45.5,2.89,1.881,NA,NA,0.0728213830182968,20.2,"tree","0",50.8837,0.596540019738961
"af_acegla_10","af","acegla",0.474418604651163,3,46.3,4.9,2.7,4.2,4.3,0.027936830928501,15.7,"tree","0",50.8837,0.596540019738961
"af_acegla_11","af","acegla",0.521353846153846,2.4,44.6,4.67,2.411,NA,NA,0.0216516714229621,18.8,"tree","0",50.8837,0.596540019738961
"af_acegla_12","af","acegla",0.479807692307692,2.4,46.6,3.36,1.632,NA,NA,0.0262128706651124,19.2,"tree","0",50.8837,0.596540019738961
"af_acegla_3","af","acegla",0.53233918128655,3.5,45.9,6.38,9.3,2,NA,0.0305069924332026,13.3,"tree","0",50.8837,0.596540019738961
"af_acegla_5","af","acegla",0.523928571428571,2.7,46.7,6.77,3,3.4,3.2,0.0465841118904609,17.2,"tree","0",50.8837,0.596540019738961
"af_acegla_6","af","acegla",0.466034985422741,2.8,46.8,8.19,4.2,8.2,3.2,0.0389753041074722,16.9,"tree","0",50.8837,0.596540019738961
"af_acegla_7","af","acegla",0.491094890510949,2.4,46.3,7.14,5.1,6.9,9,0.0476331738399533,19.4,"tree","0",50.8837,0.596540019738961
"af_acegla_8","af","acegla",0.470936555891239,2,45.5,6.77,6.5,7.5,5.9,0.0474954458636013,22.8,"tree","0",50.8837,0.596540019738961
"af_acegla_9","af","acegla",0.482437673130194,2.9,46.3,7.22,4.5,6.5,7,0.0507365211782813,16.3,"tree","0",50.8837,0.596540019738961
"af_alninc_1","af","alninc",0.407237687366167,3.2,48.9,2.84,2.1,NA,NA,0.0577769948815965,15.3,"shrub","0",50.8837,0.596540019738961
"af_alninc_1","af","alninc",0.407237687366167,3.2,48.9,2.33,0.816,1.525,NA,0.0577769948815965,15.3,"shrub","0",50.8837,0.596540019738961
"af_alninc_10","af","alninc",0.408675496688742,3.1,48.2,5.84,3.4,3.5,4.2,0.0465648221267053,15.5,"shrub","0",50.8837,0.596540019738961
"af_alninc_11","af","alninc",0.352313432835821,3.4,48.9,NA,NA,NA,NA,0.0319889379512716,14.2,NA,"0",50.8837,0.596540019738961
"af_alninc_12","af","alninc",0.390116618075802,3,52,6.68,4.644,3.848,3.295,0.0531622279572511,17.1,"shrub","0",50.8837,0.596540019738961
"af_alninc_13","af","alninc",0.0434074074074074,3.2,48.4,6.38,3.385,5.925,3.35,0.0553822902367591,15.2,"shrub","0",50.8837,0.596540019738961
"af_alninc_14","af","alninc",NA,NA,NA,3.19,1.947,1.721,NA,NA,NA,"shrub","0",50.8837,0.596540019738961
"af_alninc_20","af","alninc",0.417432098765432,3.4,49,4.65,4.1,3.3,2.8,0.0433736155793309,14.4,"shrub","0",50.8837,0.596540019738961
"af_alninc_5","af","alninc",0.386989247311828,3.3,48.8,5.48,2.655,4.354,NA,0.053397415626569,15,"shrub","0",50.8837,0.596540019738961
"af_alninc_6","af","alninc",0.51309243697479,3,47.7,6.77,7.8,8.9,7.2,0.057316871515243,15.9,"shrub","0",50.8837,0.596540019738961
"af_alninc_7","af","alninc",0.436467889908257,3.1,48.9,5.35,4.2,5.5,4.3,0.0453223908887876,15.9,"shrub","0",50.8837,0.596540019738961
"af_alninc_9","af","alninc",0.508314176245211,2.9,48.8,4.8,4.7,NA,NA,0.0989093492549347,16.8,"shrub","0",50.8837,0.596540019738961
"af_alnvir_1","af","alnvir",0.427575757575758,2.5,48.2,2.33,0.816,1.525,NA,0.0654236938716517,19.6,"shrub","0",50.8837,0.596540019738961
"af_alnvir_11","af","alnvir",0.437157190635451,2.4,49.4,3.49,1.924,1.328,0.865,0.0753595350620644,20.7,"shrub","0",50.8837,0.596540019738961
"af_alnvir_12","af","alnvir",0.429415204678363,2.4,48.9,3.4,1.409,1.232,1.17,0.070859506458779,20.8,"shrub","0",50.8837,0.596540019738961
"af_alnvir_13","af","alnvir",0.409288888888889,2.4,48.5,2.76,1.928,1.953,3.163,0.0685758916349888,20.6,"shrub","0",50.8837,0.596540019738961
"af_alnvir_14","af","alnvir",0.447751677852349,2.6,48,3.96,2.588,1.821,1.764,0.0874986552613154,18.6,"shrub","0",50.8837,0.596540019738961
"af_alnvir_2","af","alnvir",0.40189701897019,2.3,48.3,3.11,1.509,1.382,1.231,0.0734663945413812,20.8,"shrub","0",50.8837,0.596540019738961
"af_alnvir_20","af","alnvir",0.439151515151515,3.3,47.7,4.39,4,5.2,4.5,0.0438748148456511,14.4,"shrub","0",50.8837,0.596540019738961
"af_alnvir_3","af","alnvir",0.410909090909091,2,51.2,3.38,1.692,2.055,1.509,0.0814007549278301,25.8,"shrub","0",50.8837,0.596540019738961
"af_alnvir_4","af","alnvir",0.472393442622951,2.5,49.4,3.33,1.317,1.24,1.42,0.0575137925548021,19.4,"shrub","0",50.8837,0.596540019738961
"af_alnvir_5","af","alnvir",0.419435215946844,2.8,49.1,2.18,1.294,0.915,0.888,0.0653237155316528,17.8,"shrub","0",50.8837,0.596540019738961
"af_amealn_1","af","amealn",0.552264957264957,3.4,45.4,1.81,1.588,1.312,1.13,0.0578646665262554,13.2,"shrub","0",50.8837,0.596540019738961
"af_amealn_10","af","amealn",0.647962264150943,1.9,47.1,1.98,1.095,NA,NA,0.0273621135143452,24.7,"shrub","0",50.8837,0.596540019738961
"af_amealn_12","af","amealn",0.615734072022161,2.3,45.4,3.64,1.002,NA,NA,0.0252042881340252,20.1,"shrub","0",50.8837,0.596540019738961
"af_amealn_2","af","amealn",0.511679841897233,3.6,47,1.58,1.183,NA,NA,0.0595522212458488,13.1,"shrub","0",50.8837,0.596540019738961
"af_amealn_3","af","amealn",0.543991596638655,3.4,47.3,2.34,1.986,NA,NA,0.0401205994454804,13.9,"shrub","0",50.8837,0.596540019738961
"af_amealn_5","af","amealn",0.579783281733746,2.7,47.2,2.1,2.357,NA,NA,0.0707303182140177,17.2,"shrub","0",50.8837,0.596540019738961
"af_amealn_6","af","amealn",0.513919413919414,2.3,50.4,2.75,1.536,NA,NA,0.0785519747950018,22.2,"shrub","0",50.8837,0.596540019738961
"af_amealn_7","af","amealn",0.515738498789346,2,48.3,2.43,1.432,1.036,NA,0.0730724095012788,24.4,"shrub","0",50.8837,0.596540019738961
"af_amealn_8","af","amealn",0.536843657817109,2.4,48.1,2.05,1.238,1.387,1.034,0.0510026414938727,20,"shrub","0",50.8837,0.596540019738961
"af_amealn_9","af","amealn",0.64623595505618,2.5,46.2,1.82,1.293,NA,NA,0.0353618383907844,18.4,"shrub","0",50.8837,0.596540019738961
"af_betpap_10","af","betpap",0.556234413965087,2.3,47.5,7.48,9.9,NA,NA,0.0553488144760258,20.8,"tree","0",50.8837,0.596540019738961
"af_betpap_11","af","betpap",0.497222222222222,2.4,45.2,15.76,33.1,NA,NA,0.0450163963412704,19.1,"tree","0",50.8837,0.596540019738961
"af_betpap_2","af","betpap",0.527595419847328,2.4,48.8,9.42,9.9,NA,NA,0.0377383007159279,20.5,"tree","0",50.8837,0.596540019738961
"af_betpap_3","af","betpap",0.5434375,2.4,48.3,11.73,10.5,NA,NA,0.0363689163401079,20.3,"tree","0",50.8837,0.596540019738961
"af_betpap_4","af","betpap",0.563852941176471,2.3,45,10.42,18,NA,NA,0.0366062902446546,19.2,"tree","0",50.8837,0.596540019738961
"af_betpap_5","af","betpap",0.523371428571428,2.5,48.3,13.6,18.5,NA,NA,0.0381825173319896,19.1,"tree","0",50.8837,0.596540019738961
"af_betpap_6","af","betpap",0.52304469273743,2.8,48.5,11.73,10.6,NA,NA,0.0346454951202926,17.1,"tree","0",50.8837,0.596540019738961
"af_betpap_7","af","betpap",0.530233236151603,2.4,47.5,8.11,10,NA,NA,0.0513521354888521,20,"tree","0",50.8837,0.596540019738961
"af_betpap_8","af","betpap",0.543877551020408,2.8,48.3,11.73,12.6,NA,NA,0.040448092913964,17.5,"tree","0",50.8837,0.596540019738961
"af_betpap_9","af","betpap",0.54052752293578,2.8,48.4,10.14,12.9,NA,NA,0.0514843722659316,17.1,"tree","0",50.8837,0.596540019738961
"af_corsto_1","af","corsto",0.371358024691358,2.2,44.5,1.32,14.1,NA,NA,0.0492840030844367,20.6,"shrub","0",50.8837,0.596540019738961
